UTC time,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_coal_production_forecast,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_oil_production_forecast,avg_hydro_production_forecast,avg_solar_production_forecast,avg_wind_production_forecast,avg_biomass_production_forecast,avg_unknown_production_forecast
2023-10-11 00:00:00,2024-07-17 00:00:00,3.1,3.1381760036711683,286.8366000550856,282.05615209204313,0.0,0.0,3157.28835,210.51307,3745.84138,7.42709,114.54564,0.0,106.85745,277.80782,343.07493
2023-10-11 01:00:00,2024-07-17 00:00:00,3.1,3.5963685399097067,286.83124519159605,282.4052012047738,0.0,0.0,3173.99675,262.91124,3746.35319,7.89318,120.89516,0.0,103.81669,276.79143,342.30407
2023-10-11 02:00:00,2024-07-17 00:00:00,3.1,3.5963685399097067,286.83124519159605,282.4052012047738,0.0,0.0,3194.87501,296.4314,3755.07851,7.6741,126.0515,0.0,100.36922,277.29895,343.16058
2023-10-11 03:00:00,2024-07-17 00:00:00,3.1,3.5963685399097067,286.83124519159605,282.4052012047738,0.0,0.0,3204.56392,347.71363,3789.86269,7.6717,145.00328,0.0,95.21208,279.21005,344.0318
2023-10-11 04:00:00,2024-07-17 00:00:00,3.1,3.553367466398916,286.7838387205404,282.313346930468,2.722444728052277,0.0,3225.12185,412.42348,3809.55514,7.55874,176.24591,0.0,91.61215,278.72386,343.77564
2023-10-11 05:00:00,2024-07-17 00:00:00,3.1,3.553367466398916,286.7838387205404,282.313346930468,2.722444728052277,0.0,3238.70475,487.91309,3754.05829,7.67017,192.83408,80.0,88.34545,279.3448,343.02386
2023-10-11 06:00:00,2024-07-17 00:00:00,3.1,3.553367466398916,286.7838387205404,282.313346930468,2.722444728052277,0.0,3235.30384,533.8726,3756.12961,7.63302,204.30561,366.0,88.69907,278.99929,346.52297
2023-10-11 07:00:00,2024-07-17 00:00:00,3.1,4.541777495900689,291.5818758472808,282.8705020731897,206.0999896443969,0.0213241357779732,3230.40541,559.61831,3757.80802,7.01889,192.66248,852.00001,89.69017,278.27486,345.99694
2023-10-11 08:00:00,2024-07-17 00:00:00,3.1,4.541777495900689,291.5818758472808,282.8705020731897,206.0999896443969,0.0213241357779732,3206.67869,573.8822,3760.60358,6.92088,150.05017,1337.00004,92.40897,278.23361,345.4949
2023-10-11 09:00:00,2024-07-17 00:00:00,3.1,4.541777495900689,291.5818758472808,282.8705020731897,206.0999896443969,0.0213241357779732,3219.19236,577.2606,3762.2577,6.93486,120.18115,1630.00003,91.48794,278.19399,343.24678
2023-10-11 10:00:00,2024-07-17 00:00:00,3.1,4.554078724926741,292.78052879070594,282.9327126182373,269.37488458697834,0.1605896583292553,3224.21819,584.38231,3764.61911,6.83252,123.65753,1674.99997,91.68014,272.95827,343.33945
2023-10-11 11:00:00,2024-07-17 00:00:00,3.1,4.554078724926741,292.78052879070594,282.9327126182373,269.37488458697834,0.1605896583292553,3222.90323,566.62569,3765.20411,6.79896,119.85724,1734.00008,92.65526,277.20755,345.14403
2023-10-11 12:00:00,2024-07-17 00:00:00,3.1,4.554078724926741,292.78052879070594,282.9327126182373,269.37488458697834,0.1605896583292553,3219.32386,573.9901,3768.14177,6.83787,151.65779,1522.0,92.81038,277.88309,346.21052
2023-10-11 13:00:00,2024-07-17 00:00:00,3.1,3.987930626940269,290.2073634869334,283.7859540192124,139.7181410389734,0.4424578259699488,3205.11068,581.72794,3764.35973,6.78844,166.24509,1100.0,93.19778,276.44082,344.58595
2023-10-11 14:00:00,2024-07-17 00:00:00,3.1,3.987930626940269,290.2073634869334,283.7859540192124,139.7181410389734,0.4424578259699488,3230.90682,593.23197,3765.89782,7.03109,181.43679,652.00001,92.3703,277.27783,343.65801
2023-10-11 15:00:00,2024-07-17 00:00:00,3.1,3.987930626940269,290.2073634869334,283.7859540192124,139.7181410389734,0.4424578259699488,3228.41321,606.113,3750.95443,7.6448,189.24312,223.99999,90.09027,275.80885,342.54141
2023-10-11 16:00:00,2024-07-17 00:00:00,3.1,3.2401621978002617,288.0957758241366,283.73056042549376,72.82771328331313,1.118082013777696,3225.11351,604.03646,3743.67384,8.05553,214.61506,28.0,88.48184,279.59016,343.06298
2023-10-11 17:00:00,2024-07-17 00:00:00,3.1,3.2401621978002617,288.0957758241366,283.73056042549376,72.82771328331313,1.118082013777696,3224.77914,632.30195,3742.76216,7.58741,209.11553,0.0,86.97148,274.69532,346.20657
2023-10-11 18:00:00,2024-07-17 00:00:00,3.1,3.2401621978002617,288.0957758241366,283.73056042549376,72.82771328331313,1.118082013777696,3231.32223,629.90599,3734.47813,6.93458,202.41481,0.0,86.74371,273.53148,345.59781
2023-10-11 19:00:00,2024-07-17 00:00:00,3.1,2.734081413830768,287.60870749217526,283.96867457848657,0.0,0.454378540688385,3249.03901,574.04523,3725.1937,6.88839,183.07119,0.0,85.48828,275.94451,344.74585
2023-10-11 20:00:00,2024-07-17 00:00:00,3.1,2.734081413830768,287.60870749217526,283.96867457848657,0.0,0.454378540688385,3252.14929,526.35757,3717.80528,6.91538,157.34599,0.0,83.74432,277.07308,343.53159
2023-10-11 21:00:00,2024-07-17 00:00:00,3.1,2.734081413830768,287.60870749217526,283.96867457848657,0.0,0.454378540688385,3243.44448,486.94949,3712.89448,7.03316,150.95245,0.0,80.87842,277.00322,347.40158
2023-10-11 22:00:00,2024-07-17 00:00:00,3.1,2.0786020791616484,287.1766031057498,284.0169957525969,0.0,0.7317001891837454,3259.71232,404.11626,3708.56315,7.14323,142.18062,0.0,80.08102,275.75183,343.48835
2023-10-11 23:00:00,2024-07-17 00:00:00,3.1,2.0786020791616484,287.1766031057498,284.0169957525969,0.0,0.7317001891837454,3283.59174,304.03133,3694.72192,7.3843,141.56772,0.0,79.21266,277.94139,343.58556
2023-10-12 00:00:00,2024-07-17 00:00:00,3.1,2.0786020791616484,287.1766031057498,284.0169957525969,0.0,0.7317001891837454,3329.33659,230.64231,3667.72103,7.42709,113.24276,82.8415,69.53403,276.23025,346.69318
2023-10-12 01:00:00,2024-07-17 00:00:00,3.1,2.12515366643699,286.4607165805498,283.90538139052444,0.0,0.0714909615885957,3347.64782,270.0174,3668.26426,7.89318,119.62416,36.56105,67.81753,275.22867,345.91199
2023-10-12 02:00:00,2024-07-17 00:00:00,3.1,2.12515366643699,286.4607165805498,283.90538139052444,0.0,0.0714909615885957,3370.22237,291.73866,3677.62867,7.6741,124.80593,0.0,66.47352,275.73182,346.78721
2023-10-12 03:00:00,2024-07-17 00:00:00,3.1,2.12515366643699,286.4607165805498,283.90538139052444,0.0,0.0714909615885957,3376.30894,322.42994,3710.93259,7.6717,143.74497,0.0,64.20332,277.62033,347.63751
2023-10-12 04:00:00,2024-07-17 00:00:00,3.1,2.4388778363823067,286.5715784885925,284.07682843504585,1.7526986826146014,0.1306630464197899,3393.93519,368.85895,3730.06825,7.55874,175.24907,41.00677,62.15658,277.13085,347.38233
2023-10-12 05:00:00,2024-07-17 00:00:00,3.1,2.4388778363823067,286.5715784885925,284.07682843504585,1.7526986826146014,0.1306630464197899,3404.45447,424.97099,3676.57417,7.67017,192.24365,199.24343,60.19989,277.72277,346.66942
2023-10-12 06:00:00,2024-07-17 00:00:00,3.1,2.4388778363823067,286.5715784885925,284.07682843504585,1.7526986826146014,0.1306630464197899,3398.62562,462.83093,3678.68298,7.63302,204.61575,435.41648,61.07931,277.38042,350.26076
2023-10-12 07:00:00,2024-07-17 00:00:00,3.1,3.359853044762395,290.0226681617182,284.5382629048096,135.31769605888158,0.0254512534953322,3394.07224,487.28571,3680.40013,7.01889,194.31846,691.93463,63.00301,276.6526,349.66192
2023-10-12 08:00:00,2024-07-17 00:00:00,3.1,3.359853044762395,290.0226681617182,284.5382629048096,135.31769605888158,0.0254512534953322,3369.6604,502.84236,3683.13552,6.92088,152.40701,911.66382,66.11021,276.61629,349.12743
2023-10-12 09:00:00,2024-07-17 00:00:00,3.1,3.359853044762395,290.0226681617182,284.5382629048096,135.31769605888158,0.0254512534953322,3383.26437,509.36527,3684.80126,6.93486,122.54339,1066.96709,65.82646,276.59215,346.82797
2023-10-12 10:00:00,2024-07-17 00:00:00,3.1,4.190008141101744,292.8819567532048,284.43187707950153,212.5409547314832,0.0273377165376594,3389.11896,518.71449,3687.0768,6.83252,125.00803,1112.92632,66.48693,271.47206,346.91903
2023-10-12 11:00:00,2024-07-17 00:00:00,3.1,4.190008141101744,292.8819567532048,284.43187707950153,212.5409547314832,0.0273377165376594,3387.38859,507.28981,3687.64894,6.79896,120.01993,1050.75292,67.99627,275.64417,348.74461
2023-10-12 12:00:00,2024-07-17 00:00:00,3.1,4.190008141101744,292.8819567532048,284.43187707950153,212.5409547314832,0.0273377165376594,3383.43492,515.33172,3690.71638,6.83787,150.62189,892.41639,68.91692,276.2988,349.83303
2023-10-12 13:00:00,2024-07-17 00:00:00,3.1,3.316379798161272,292.5924891585029,284.5689798361267,225.7130487322346,0.0002049545119161,3367.44851,521.13797,3687.0718,6.78844,164.90857,654.23546,69.58881,274.83852,348.14885
2023-10-12 14:00:00,2024-07-17 00:00:00,3.1,3.316379798161272,292.5924891585029,284.5689798361267,225.7130487322346,0.0002049545119161,3393.95172,528.6615,3688.61204,7.03109,180.13815,425.97255,69.63374,275.67958,347.20472
2023-10-12 15:00:00,2024-07-17 00:00:00,3.1,3.316379798161272,292.5924891585029,284.5689798361267,225.7130487322346,0.0002049545119161,3390.15718,535.13128,3674.72082,7.6448,187.96395,264.32352,68.62354,274.2062,346.0898
2023-10-12 16:00:00,2024-07-17 00:00:00,3.1,2.848178651943936,288.78568600311223,283.17161945557694,121.09100904529808,0.0002049545119161,3383.04467,533.59358,3667.93436,8.05553,214.08382,145.67871,68.11155,277.98844,346.65922
2023-10-12 17:00:00,2024-07-17 00:00:00,3.1,2.848178651943936,288.78568600311223,283.17161945557694,121.09100904529808,0.0002049545119161,3381.92454,559.95505,3667.02732,7.58741,209.52347,69.1246,67.16457,273.1369,349.88751
2023-10-12 18:00:00,2024-07-17 00:00:00,3.1,2.848178651943936,288.78568600311223,283.17161945557694,121.09100904529808,0.0002049545119161,3389.48083,564.02258,3658.71973,6.93458,203.58187,45.02961,67.84859,271.97962,349.25528
2023-10-12 19:00:00,2024-07-17 00:00:00,3.1,2.828365707364953,287.8897964783032,282.2848152872216,0.0,0.0039195923570493,3404.28714,526.75238,3649.56971,6.88839,185.05303,78.10143,67.97446,274.36502,348.36977
2023-10-12 20:00:00,2024-07-17 00:00:00,3.1,2.828365707364953,287.8897964783032,282.2848152872216,0.0,0.0039195923570493,3409.67045,498.97264,3642.4796,6.91538,159.53086,138.61416,67.30614,275.46896,347.07833
