datetime,avg_coal_production_forecast
2023-06-27T00:00:00.000000000,195.93232
2023-06-27T01:00:00.000000000,198.02202
2023-06-27T02:00:00.000000000,191.39046
2023-06-27T03:00:00.000000000,196.52496
2023-06-27T04:00:00.000000000,197.06484
2023-06-27T05:00:00.000000000,195.06147
2023-06-27T06:00:00.000000000,192.38956
2023-06-27T07:00:00.000000000,190.29734
2023-06-27T08:00:00.000000000,190.34862
2023-06-27T09:00:00.000000000,190.71177
2023-06-27T10:00:00.000000000,192.35773
2023-06-27T11:00:00.000000000,196.03495
2023-06-27T12:00:00.000000000,196.75781
2023-06-27T13:00:00.000000000,198.30021
2023-06-27T14:00:00.000000000,203.11465
2023-06-27T15:00:00.000000000,202.81306
2023-06-27T16:00:00.000000000,198.33655
2023-06-27T17:00:00.000000000,192.89613
2023-06-27T18:00:00.000000000,189.02968
2023-06-27T19:00:00.000000000,191.72217
2023-06-27T20:00:00.000000000,195.96257
2023-06-27T21:00:00.000000000,195.98617
2023-06-27T22:00:00.000000000,199.42695
2023-06-27T23:00:00.000000000,206.65936
2023-06-28T00:00:00.000000000,219.11831
2023-06-28T01:00:00.000000000,221.14057
2023-06-28T02:00:00.000000000,214.2883
2023-06-28T03:00:00.000000000,219.07395
2023-06-28T04:00:00.000000000,218.88393
2023-06-28T05:00:00.000000000,216.42066
2023-06-28T06:00:00.000000000,213.14057
2023-06-28T07:00:00.000000000,210.57268
2023-06-28T08:00:00.000000000,210.19914
2023-06-28T09:00:00.000000000,210.41754
2023-06-28T10:00:00.000000000,211.747
2023-06-28T11:00:00.000000000,214.97693
2023-06-28T12:00:00.000000000,215.38825
2023-06-28T13:00:00.000000000,216.79565
2023-06-28T14:00:00.000000000,221.78759
2023-06-28T15:00:00.000000000,222.01175
2023-06-28T16:00:00.000000000,218.11353
2023-06-28T17:00:00.000000000,213.01302
2023-06-28T18:00:00.000000000,209.3771
2023-06-28T19:00:00.000000000,212.9036
2023-06-28T20:00:00.000000000,217.73723
2023-06-28T21:00:00.000000000,218.1148
2023-06-28T22:00:00.000000000,221.79239
2023-06-28T23:00:00.000000000,229.30746
2023-06-29T00:00:00.000000000,241.64325
2023-06-29T01:00:00.000000000,243.60312
2023-06-29T02:00:00.000000000,236.52351
2023-06-29T03:00:00.000000000,240.99081
2023-06-29T04:00:00.000000000,240.1239
2023-06-29T05:00:00.000000000,237.26454
2023-06-29T06:00:00.000000000,233.43646
2023-06-29T07:00:00.000000000,230.44064
2023-06-29T08:00:00.000000000,229.6963
2023-06-29T09:00:00.000000000,229.82853
2023-06-29T10:00:00.000000000,230.8953
2023-06-29T11:00:00.000000000,233.72398
2023-06-29T12:00:00.000000000,233.85881
2023-06-29T13:00:00.000000000,235.16255
2023-06-29T14:00:00.000000000,240.33664
2023-06-29T15:00:00.000000000,241.06056
2023-06-29T16:00:00.000000000,237.69708
2023-06-29T17:00:00.000000000,232.87856
2023-06-29T18:00:00.000000000,229.41299
2023-06-29T19:00:00.000000000,233.69655
2023-06-29T20:00:00.000000000,239.05464
2023-06-29T21:00:00.000000000,239.71926
2023-06-29T22:00:00.000000000,243.5795
2023-06-29T23:00:00.000000000,251.33432
2023-06-30T00:00:00.000000000,263.57375
2023-06-30T01:00:00.000000000,265.47461
2023-06-30T02:00:00.000000000,258.1663
2023-06-30T03:00:00.000000000,262.33537
2023-06-30T04:00:00.000000000,260.82788
2023-06-30T05:00:00.000000000,257.61188
2023-06-30T06:00:00.000000000,253.27477
2023-06-30T07:00:00.000000000,249.88185
2023-06-30T08:00:00.000000000,248.80044
2023-06-30T09:00:00.000000000,248.87988
2023-06-30T10:00:00.000000000,249.71657
2023-06-30T11:00:00.000000000,252.17365
2023-06-30T12:00:00.000000000,252.05425
2023-06-30T13:00:00.000000000,253.27276
2023-06-30T14:00:00.000000000,258.62968
2023-06-30T15:00:00.000000000,259.8339
2023-06-30T16:00:00.000000000,256.97558
2023-06-30T17:00:00.000000000,252.40404
2023-06-30T18:00:00.000000000,249.07372
2023-06-30T19:00:00.000000000,254.06394
2023-06-30T20:00:00.000000000,259.90302
2023-06-30T21:00:00.000000000,260.81455
2023-06-30T22:00:00.000000000,264.82552
2023-06-30T23:00:00.000000000,272.79389
