UTC time,hydro,other
2023-04-15 00:00:00,818.0,0.0
2023-04-15 01:00:00,806.0,0.0
2023-04-15 02:00:00,761.0,0.0
2023-04-15 03:00:00,588.0,0.0
2023-04-15 04:00:00,476.0,0.0
2023-04-15 05:00:00,482.0,0.0
2023-04-15 06:00:00,443.0,0.0
2023-04-15 07:00:00,444.0,0.0
2023-04-15 08:00:00,437.0,0.0
2023-04-15 09:00:00,441.0,0.0
2023-04-15 10:00:00,424.0,0.0
2023-04-15 11:00:00,427.0,0.0
2023-04-15 12:00:00,405.0,0.0
2023-04-15 13:00:00,408.0,0.0
2023-04-15 14:00:00,409.0,0.0
2023-04-15 15:00:00,415.0,0.0
2023-04-15 16:00:00,625.0,0.0
2023-04-15 17:00:00,635.0,0.0
2023-04-15 18:00:00,637.0,0.0
2023-04-15 19:00:00,634.0,0.0
2023-04-15 20:00:00,639.0,0.0
2023-04-15 21:00:00,676.0,0.0
2023-04-15 22:00:00,683.0,0.0
2023-04-15 23:00:00,734.0,0.0
