Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,hydro,other
36648,2023-03-10 00:00:00,2024-07-17 00:00:00,3.1,113.87,814.0,201.0
36649,2023-03-10 01:00:00,2024-07-17 00:00:00,3.1,122.77,733.0,199.0
36650,2023-03-10 02:00:00,2024-07-17 00:00:00,3.1,125.16,726.0,202.0
36651,2023-03-10 03:00:00,2024-07-17 00:00:00,3.1,125.35,721.0,201.0
36652,2023-03-10 04:00:00,2024-07-17 00:00:00,3.1,121.42,721.0,193.0
36653,2023-03-10 05:00:00,2024-07-17 00:00:00,3.1,111.64,689.0,166.0
36654,2023-03-10 06:00:00,2024-07-17 00:00:00,3.1,106.28,688.0,156.0
36655,2023-03-10 07:00:00,2024-07-17 00:00:00,3.1,103.24,786.0,172.0
36656,2023-03-10 08:00:00,2024-07-17 00:00:00,3.1,103.24,786.0,172.0
36657,2023-03-10 09:00:00,2024-07-17 00:00:00,3.1,102.81,790.0,172.0
36658,2023-03-10 10:00:00,2024-07-17 00:00:00,3.1,103.51,788.0,173.0
36659,2023-03-10 11:00:00,2024-07-17 00:00:00,3.1,104.81,794.0,177.0
36660,2023-03-10 12:00:00,2024-07-17 00:00:00,3.1,111.88,832.0,201.0
36661,2023-03-10 13:00:00,2024-07-17 00:00:00,3.1,102.89,1060.0,231.0
36662,2023-03-10 14:00:00,2024-07-17 00:00:00,3.1,86.6,1314.0,233.0
36663,2023-03-10 15:00:00,2024-07-17 00:00:00,3.1,78.76,1279.0,203.0
36664,2023-03-10 16:00:00,2024-07-17 00:00:00,3.1,77.46,1124.0,175.0
36665,2023-03-10 17:00:00,2024-07-17 00:00:00,3.1,69.13,1061.0,145.0
36666,2023-03-10 18:00:00,2024-07-17 00:00:00,3.1,64.4,999.0,126.0
36667,2023-03-10 19:00:00,2024-07-17 00:00:00,3.1,68.62,915.0,124.0
36668,2023-03-10 20:00:00,2024-07-17 00:00:00,3.1,52.06,914.0,91.0
36669,2023-03-10 21:00:00,2024-07-17 00:00:00,3.1,41.11,909.0,70.0
36670,2023-03-10 22:00:00,2024-07-17 00:00:00,3.1,25.58,902.0,42.0
36671,2023-03-10 23:00:00,2024-07-17 00:00:00,3.1,20.63,860.0,32.0
