Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,hydro,other
42432,2023-11-06 00:00:00,2024-07-17 00:00:00,3.1,24.0,82.0,0.0
42433,2023-11-06 01:00:00,2024-07-17 00:00:00,3.1,24.0,82.0,0.0
42434,2023-11-06 02:00:00,2024-07-17 00:00:00,3.1,24.0,110.0,0.0
42435,2023-11-06 03:00:00,2024-07-17 00:00:00,3.1,24.0,96.0,0.0
42436,2023-11-06 04:00:00,2024-07-17 00:00:00,3.1,24.0,94.0,0.0
42437,2023-11-06 05:00:00,2024-07-17 00:00:00,3.1,24.0,23.0,0.0
42438,2023-11-06 06:00:00,2024-07-17 00:00:00,3.1,24.0,21.0,0.0
42439,2023-11-06 07:00:00,2024-07-17 00:00:00,3.1,24.0,17.0,0.0
42440,2023-11-06 08:00:00,2024-07-17 00:00:00,3.1,24.0,20.0,0.0
42441,2023-11-06 09:00:00,2024-07-17 00:00:00,3.1,24.0,22.0,0.0
42442,2023-11-06 10:00:00,2024-07-17 00:00:00,3.1,24.0,23.0,0.0
42443,2023-11-06 11:00:00,2024-07-17 00:00:00,3.1,24.0,25.0,0.0
42444,2023-11-06 12:00:00,2024-07-17 00:00:00,3.1,24.0,54.0,0.0
42445,2023-11-06 13:00:00,2024-07-17 00:00:00,3.1,24.0,265.0,0.0
42446,2023-11-06 14:00:00,2024-07-17 00:00:00,3.1,24.0,330.0,0.0
42447,2023-11-06 15:00:00,2024-07-17 00:00:00,3.1,24.0,350.0,0.0
42448,2023-11-06 16:00:00,2024-07-17 00:00:00,3.1,24.0,190.0,0.0
42449,2023-11-06 17:00:00,2024-07-17 00:00:00,3.1,24.0,58.0,0.0
42450,2023-11-06 18:00:00,2024-07-17 00:00:00,3.1,24.0,50.0,0.0
42451,2023-11-06 19:00:00,2024-07-17 00:00:00,3.1,24.0,56.0,0.0
42452,2023-11-06 20:00:00,2024-07-17 00:00:00,3.1,24.0,57.0,0.0
42453,2023-11-06 21:00:00,2024-07-17 00:00:00,3.1,24.0,118.0,0.0
42454,2023-11-06 22:00:00,2024-07-17 00:00:00,3.1,24.0,450.0,0.0
42455,2023-11-06 23:00:00,2024-07-17 00:00:00,3.1,24.0,697.0,0.0
