UTC time,hydro,other
2023-04-17 00:00:00,1084.0,0.0
2023-04-17 01:00:00,1099.0,0.0
2023-04-17 02:00:00,1098.0,0.0
2023-04-17 03:00:00,783.0,0.0
2023-04-17 04:00:00,516.0,0.0
2023-04-17 05:00:00,510.0,0.0
2023-04-17 06:00:00,489.0,0.0
2023-04-17 07:00:00,460.0,0.0
2023-04-17 08:00:00,467.0,0.0
2023-04-17 09:00:00,464.0,0.0
2023-04-17 10:00:00,465.0,0.0
2023-04-17 11:00:00,477.0,0.0
2023-04-17 12:00:00,929.0,0.0
2023-04-17 13:00:00,939.0,0.0
2023-04-17 14:00:00,1099.0,0.0
2023-04-17 15:00:00,1076.0,0.0
2023-04-17 16:00:00,990.0,0.0
2023-04-17 17:00:00,673.0,0.0
2023-04-17 18:00:00,639.0,0.0
2023-04-17 19:00:00,595.0,0.0
2023-04-17 20:00:00,599.0,0.0
2023-04-17 21:00:00,606.0,0.0
2023-04-17 22:00:00,670.0,0.0
2023-04-17 23:00:00,921.0,0.0
