UTC time,hydro,other
2023-01-29 00:00:00,112.0,0.0
2023-01-29 01:00:00,117.0,0.0
2023-01-29 02:00:00,115.0,0.0
2023-01-29 03:00:00,89.0,0.0
2023-01-29 04:00:00,89.0,0.0
2023-01-29 05:00:00,91.0,0.0
2023-01-29 06:00:00,57.0,0.0
2023-01-29 07:00:00,59.0,0.0
2023-01-29 08:00:00,28.0,0.0
2023-01-29 09:00:00,26.0,3.0
2023-01-29 10:00:00,11.0,29.0
2023-01-29 11:00:00,29.0,59.0
2023-01-29 12:00:00,66.0,94.0
2023-01-29 13:00:00,253.0,95.0
2023-01-29 14:00:00,266.0,120.0
2023-01-29 15:00:00,395.0,150.0
2023-01-29 16:00:00,328.0,160.0
2023-01-29 17:00:00,325.0,191.0
2023-01-29 18:00:00,278.0,209.0
2023-01-29 19:00:00,271.0,211.0
2023-01-29 20:00:00,231.0,229.0
2023-01-29 21:00:00,269.0,234.0
2023-01-29 22:00:00,270.0,236.0
2023-01-29 23:00:00,304.0,235.0
