Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,hydro,other
42960,2023-11-28 00:00:00,2024-07-17 00:00:00,3.1,0.0,455.0,0.0
42961,2023-11-28 01:00:00,2024-07-17 00:00:00,3.1,0.0,383.0,0.0
42962,2023-11-28 02:00:00,2024-07-17 00:00:00,3.1,0.0,362.0,0.0
42963,2023-11-28 03:00:00,2024-07-17 00:00:00,3.1,0.0,357.0,0.0
42964,2023-11-28 04:00:00,2024-07-17 00:00:00,3.1,0.0,241.0,0.0
42965,2023-11-28 05:00:00,2024-07-17 00:00:00,3.1,0.0,11.0,0.0
42966,2023-11-28 06:00:00,2024-07-17 00:00:00,3.1,0.0,7.0,0.0
42967,2023-11-28 07:00:00,2024-07-17 00:00:00,3.1,0.0,7.0,0.0
42968,2023-11-28 08:00:00,2024-07-17 00:00:00,3.1,0.0,7.0,0.0
42969,2023-11-28 09:00:00,2024-07-17 00:00:00,3.1,0.0,7.0,0.0
42970,2023-11-28 10:00:00,2024-07-17 00:00:00,3.1,0.0,12.0,0.0
42971,2023-11-28 11:00:00,2024-07-17 00:00:00,3.1,0.0,111.0,0.0
42972,2023-11-28 12:00:00,2024-07-17 00:00:00,3.1,0.0,234.0,0.0
42973,2023-11-28 13:00:00,2024-07-17 00:00:00,3.1,0.0,697.0,0.0
42974,2023-11-28 14:00:00,2024-07-17 00:00:00,3.1,0.0,992.0,0.0
42975,2023-11-28 15:00:00,2024-07-17 00:00:00,3.1,0.0,865.0,0.0
42976,2023-11-28 16:00:00,2024-07-17 00:00:00,3.1,0.0,737.0,0.0
42977,2023-11-28 17:00:00,2024-07-17 00:00:00,3.1,0.0,594.0,0.0
42978,2023-11-28 18:00:00,2024-07-17 00:00:00,3.1,0.0,276.0,0.0
42979,2023-11-28 19:00:00,2024-07-17 00:00:00,3.1,0.0,267.0,0.0
42980,2023-11-28 20:00:00,2024-07-17 00:00:00,3.1,0.0,82.0,0.0
42981,2023-11-28 21:00:00,2024-07-17 00:00:00,3.1,0.0,38.0,0.0
42982,2023-11-28 22:00:00,2024-07-17 00:00:00,3.1,0.0,76.0,0.0
42983,2023-11-28 23:00:00,2024-07-17 00:00:00,3.1,0.0,54.0,0.0
