Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,hydro,other
40368,2023-08-12 00:00:00,2024-07-17 00:00:00,3.1,0.0,1054.0,0.0
40369,2023-08-12 01:00:00,2024-07-17 00:00:00,3.1,0.0,676.0,0.0
40370,2023-08-12 02:00:00,2024-07-17 00:00:00,3.1,0.0,226.0,0.0
40371,2023-08-12 03:00:00,2024-07-17 00:00:00,3.1,0.0,122.0,0.0
40372,2023-08-12 04:00:00,2024-07-17 00:00:00,3.1,0.0,90.0,0.0
40373,2023-08-12 05:00:00,2024-07-17 00:00:00,3.1,0.0,69.0,0.0
40374,2023-08-12 06:00:00,2024-07-17 00:00:00,3.1,0.0,43.0,0.0
40375,2023-08-12 07:00:00,2024-07-17 00:00:00,3.1,0.0,42.0,0.0
40376,2023-08-12 08:00:00,2024-07-17 00:00:00,3.1,0.0,51.0,0.0
40377,2023-08-12 09:00:00,2024-07-17 00:00:00,3.1,0.0,62.0,0.0
40378,2023-08-12 10:00:00,2024-07-17 00:00:00,3.1,0.0,62.0,0.0
40379,2023-08-12 11:00:00,2024-07-17 00:00:00,3.1,0.0,62.0,0.0
40380,2023-08-12 12:00:00,2024-07-17 00:00:00,3.1,0.0,63.0,0.0
40381,2023-08-12 13:00:00,2024-07-17 00:00:00,3.1,0.0,73.0,0.0
40382,2023-08-12 14:00:00,2024-07-17 00:00:00,3.1,0.0,152.0,0.0
40383,2023-08-12 15:00:00,2024-07-17 00:00:00,3.1,0.0,165.0,0.0
40384,2023-08-12 16:00:00,2024-07-17 00:00:00,3.1,0.0,163.0,0.0
40385,2023-08-12 17:00:00,2024-07-17 00:00:00,3.1,0.0,164.0,0.0
40386,2023-08-12 18:00:00,2024-07-17 00:00:00,3.1,0.0,193.0,0.0
40387,2023-08-12 19:00:00,2024-07-17 00:00:00,3.1,0.0,521.0,0.0
40388,2023-08-12 20:00:00,2024-07-17 00:00:00,3.1,0.0,1067.0,0.0
40389,2023-08-12 21:00:00,2024-07-17 00:00:00,3.1,0.0,1183.0,0.0
40390,2023-08-12 22:00:00,2024-07-17 00:00:00,3.1,0.0,1197.0,0.0
40391,2023-08-12 23:00:00,2024-07-17 00:00:00,3.1,0.0,1196.0,0.0
