UTC time,hydro,other
2023-06-17 00:00:00,839.0,236.0
2023-06-17 01:00:00,390.0,236.0
2023-06-17 02:00:00,380.0,235.0
2023-06-17 03:00:00,227.0,235.0
2023-06-17 04:00:00,159.0,235.0
2023-06-17 05:00:00,131.0,206.0
2023-06-17 06:00:00,130.0,203.0
2023-06-17 07:00:00,70.0,201.0
2023-06-17 08:00:00,71.0,197.0
2023-06-17 09:00:00,68.0,196.0
2023-06-17 10:00:00,69.0,197.0
2023-06-17 11:00:00,67.0,197.0
2023-06-17 12:00:00,68.0,196.0
2023-06-17 13:00:00,78.0,199.0
2023-06-17 14:00:00,88.0,201.0
2023-06-17 15:00:00,67.0,202.0
2023-06-17 16:00:00,73.0,214.0
2023-06-17 17:00:00,75.0,220.0
2023-06-17 18:00:00,67.0,227.0
2023-06-17 19:00:00,149.0,233.0
2023-06-17 20:00:00,391.0,235.0
2023-06-17 21:00:00,603.0,235.0
2023-06-17 22:00:00,757.0,236.0
2023-06-17 23:00:00,750.0,236.0
