UTC time,hydro,other
2023-12-18 00:00:00,296.0,0.0
2023-12-18 01:00:00,121.0,0.0
2023-12-18 02:00:00,107.0,0.0
2023-12-18 03:00:00,10.0,0.0
2023-12-18 04:00:00,7.0,0.0
2023-12-18 05:00:00,8.0,0.0
2023-12-18 06:00:00,8.0,0.0
2023-12-18 07:00:00,7.0,0.0
2023-12-18 08:00:00,8.0,0.0
2023-12-18 09:00:00,8.0,0.0
2023-12-18 10:00:00,8.0,0.0
2023-12-18 11:00:00,10.0,0.0
2023-12-18 12:00:00,63.0,0.0
2023-12-18 13:00:00,711.0,0.0
2023-12-18 14:00:00,989.0,0.0
2023-12-18 15:00:00,935.0,0.0
2023-12-18 16:00:00,755.0,0.0
2023-12-18 17:00:00,617.0,0.0
2023-12-18 18:00:00,329.0,0.0
2023-12-18 19:00:00,55.0,0.0
2023-12-18 20:00:00,9.0,0.0
2023-12-18 21:00:00,9.0,0.0
2023-12-18 22:00:00,22.0,0.0
2023-12-18 23:00:00,412.0,0.0
