UTC time,hydro,other
2023-04-05 00:00:00,1035.0,0.0
2023-04-05 01:00:00,1042.0,0.0
2023-04-05 02:00:00,1011.0,0.0
2023-04-05 03:00:00,937.0,0.0
2023-04-05 04:00:00,946.0,0.0
2023-04-05 05:00:00,944.0,0.0
2023-04-05 06:00:00,864.0,0.0
2023-04-05 07:00:00,861.0,0.0
2023-04-05 08:00:00,864.0,0.0
2023-04-05 09:00:00,864.0,0.0
2023-04-05 10:00:00,865.0,0.0
2023-04-05 11:00:00,868.0,0.0
2023-04-05 12:00:00,890.0,0.0
2023-04-05 13:00:00,926.0,0.0
2023-04-05 14:00:00,927.0,0.0
2023-04-05 15:00:00,964.0,0.0
2023-04-05 16:00:00,928.0,0.0
2023-04-05 17:00:00,934.0,0.0
2023-04-05 18:00:00,932.0,0.0
2023-04-05 19:00:00,936.0,0.0
2023-04-05 20:00:00,933.0,0.0
2023-04-05 21:00:00,936.0,0.0
2023-04-05 22:00:00,922.0,0.0
2023-04-05 23:00:00,924.0,0.0
