UTC time,hydro,other
2023-01-16 00:00:00,58.0,236.0
2023-01-16 01:00:00,76.0,235.0
2023-01-16 02:00:00,76.0,235.0
2023-01-16 03:00:00,33.0,236.0
2023-01-16 04:00:00,14.0,234.0
2023-01-16 05:00:00,15.0,236.0
2023-01-16 06:00:00,18.0,235.0
2023-01-16 07:00:00,14.0,216.0
2023-01-16 08:00:00,17.0,214.0
2023-01-16 09:00:00,15.0,215.0
2023-01-16 10:00:00,17.0,216.0
2023-01-16 11:00:00,15.0,216.0
2023-01-16 12:00:00,60.0,217.0
2023-01-16 13:00:00,187.0,235.0
2023-01-16 14:00:00,202.0,233.0
2023-01-16 15:00:00,219.0,236.0
2023-01-16 16:00:00,175.0,235.0
2023-01-16 17:00:00,116.0,235.0
2023-01-16 18:00:00,124.0,235.0
2023-01-16 19:00:00,127.0,235.0
2023-01-16 20:00:00,102.0,235.0
2023-01-16 21:00:00,32.0,235.0
2023-01-16 22:00:00,27.0,235.0
2023-01-16 23:00:00,53.0,235.0
