UTC time,hydro,other
2023-06-08 00:00:00,781.0,236.0
2023-06-08 01:00:00,358.0,236.0
2023-06-08 02:00:00,107.0,236.0
2023-06-08 03:00:00,60.0,237.0
2023-06-08 04:00:00,50.0,235.0
2023-06-08 05:00:00,55.0,208.0
2023-06-08 06:00:00,70.0,205.0
2023-06-08 07:00:00,71.0,202.0
2023-06-08 08:00:00,69.0,202.0
2023-06-08 09:00:00,87.0,201.0
2023-06-08 10:00:00,88.0,201.0
2023-06-08 11:00:00,112.0,202.0
2023-06-08 12:00:00,111.0,202.0
2023-06-08 13:00:00,112.0,205.0
2023-06-08 14:00:00,140.0,215.0
2023-06-08 15:00:00,142.0,236.0
2023-06-08 16:00:00,162.0,235.0
2023-06-08 17:00:00,247.0,235.0
2023-06-08 18:00:00,593.0,236.0
2023-06-08 19:00:00,648.0,237.0
2023-06-08 20:00:00,866.0,236.0
2023-06-08 21:00:00,1259.0,237.0
2023-06-08 22:00:00,1296.0,237.0
2023-06-08 23:00:00,1119.0,237.0
