UTC time,hydro,other
2023-03-01 00:00:00,874.0,200.0
2023-03-01 01:00:00,819.0,201.0
2023-03-01 02:00:00,765.0,200.0
2023-03-01 03:00:00,725.0,200.0
2023-03-01 04:00:00,721.0,188.0
2023-03-01 05:00:00,728.0,157.0
2023-03-01 06:00:00,730.0,156.0
2023-03-01 07:00:00,778.0,156.0
2023-03-01 08:00:00,781.0,157.0
2023-03-01 09:00:00,781.0,155.0
2023-03-01 10:00:00,786.0,155.0
2023-03-01 11:00:00,786.0,155.0
2023-03-01 12:00:00,779.0,172.0
2023-03-01 13:00:00,821.0,200.0
2023-03-01 14:00:00,817.0,200.0
2023-03-01 15:00:00,842.0,201.0
2023-03-01 16:00:00,848.0,200.0
2023-03-01 17:00:00,847.0,192.0
2023-03-01 18:00:00,849.0,192.0
2023-03-01 19:00:00,821.0,191.0
2023-03-01 20:00:00,816.0,192.0
2023-03-01 21:00:00,862.0,191.0
2023-03-01 22:00:00,909.0,192.0
2023-03-01 23:00:00,912.0,196.0
