UTC time,hydro,other
2023-04-23 00:00:00,634.0,0.0
2023-04-23 01:00:00,843.0,0.0
2023-04-23 02:00:00,842.0,0.0
2023-04-23 03:00:00,692.0,0.0
2023-04-23 04:00:00,450.0,0.0
2023-04-23 05:00:00,349.0,0.0
2023-04-23 06:00:00,346.0,0.0
2023-04-23 07:00:00,348.0,0.0
2023-04-23 08:00:00,350.0,0.0
2023-04-23 09:00:00,346.0,0.0
2023-04-23 10:00:00,353.0,0.0
2023-04-23 11:00:00,559.0,0.0
2023-04-23 12:00:00,1016.0,0.0
2023-04-23 13:00:00,1191.0,0.0
2023-04-23 14:00:00,1193.0,0.0
2023-04-23 15:00:00,1195.0,0.0
2023-04-23 16:00:00,1102.0,0.0
2023-04-23 17:00:00,685.0,0.0
2023-04-23 18:00:00,481.0,0.0
2023-04-23 19:00:00,461.0,0.0
2023-04-23 20:00:00,460.0,0.0
2023-04-23 21:00:00,423.0,0.0
2023-04-23 22:00:00,423.0,0.0
2023-04-23 23:00:00,368.0,0.0
