UTC time,hydro,other
2023-07-20 00:00:00,1216.0,236.0
2023-07-20 01:00:00,893.0,235.0
2023-07-20 02:00:00,414.0,236.0
2023-07-20 03:00:00,381.0,235.0
2023-07-20 04:00:00,375.0,236.0
2023-07-20 05:00:00,292.0,215.0
2023-07-20 06:00:00,228.0,186.0
2023-07-20 07:00:00,227.0,185.0
2023-07-20 08:00:00,227.0,183.0
2023-07-20 09:00:00,229.0,182.0
2023-07-20 10:00:00,225.0,183.0
2023-07-20 11:00:00,183.0,184.0
2023-07-20 12:00:00,159.0,197.0
2023-07-20 13:00:00,128.0,226.0
2023-07-20 14:00:00,132.0,235.0
2023-07-20 15:00:00,240.0,235.0
2023-07-20 16:00:00,259.0,235.0
2023-07-20 17:00:00,262.0,235.0
2023-07-20 18:00:00,422.0,237.0
2023-07-20 19:00:00,1015.0,236.0
2023-07-20 20:00:00,1215.0,236.0
2023-07-20 21:00:00,1257.0,235.0
2023-07-20 22:00:00,1260.0,234.0
2023-07-20 23:00:00,1259.0,235.0
