UTC time,hydro,other
2023-11-27 00:00:00,320.0,0.0
2023-11-27 01:00:00,291.0,0.0
2023-11-27 02:00:00,266.0,0.0
2023-11-27 03:00:00,13.0,0.0
2023-11-27 04:00:00,8.0,0.0
2023-11-27 05:00:00,7.0,0.0
2023-11-27 06:00:00,8.0,0.0
2023-11-27 07:00:00,7.0,0.0
2023-11-27 08:00:00,7.0,0.0
2023-11-27 09:00:00,8.0,0.0
2023-11-27 10:00:00,7.0,0.0
2023-11-27 11:00:00,13.0,0.0
2023-11-27 12:00:00,242.0,0.0
2023-11-27 13:00:00,664.0,0.0
2023-11-27 14:00:00,947.0,0.0
2023-11-27 15:00:00,824.0,0.0
2023-11-27 16:00:00,592.0,0.0
2023-11-27 17:00:00,441.0,0.0
2023-11-27 18:00:00,362.0,0.0
2023-11-27 19:00:00,245.0,0.0
2023-11-27 20:00:00,45.0,0.0
2023-11-27 21:00:00,11.0,0.0
2023-11-27 22:00:00,56.0,0.0
2023-11-27 23:00:00,67.0,0.0
