UTC time,hydro,other
2023-08-06 00:00:00,664.0,0.0
2023-08-06 01:00:00,426.0,0.0
2023-08-06 02:00:00,414.0,0.0
2023-08-06 03:00:00,246.0,0.0
2023-08-06 04:00:00,210.0,0.0
2023-08-06 05:00:00,166.0,0.0
2023-08-06 06:00:00,129.0,0.0
2023-08-06 07:00:00,123.0,0.0
2023-08-06 08:00:00,125.0,0.0
2023-08-06 09:00:00,126.0,0.0
2023-08-06 10:00:00,126.0,0.0
2023-08-06 11:00:00,127.0,0.0
2023-08-06 12:00:00,130.0,0.0
2023-08-06 13:00:00,188.0,0.0
2023-08-06 14:00:00,191.0,0.0
2023-08-06 15:00:00,195.0,0.0
2023-08-06 16:00:00,198.0,0.0
2023-08-06 17:00:00,318.0,0.0
2023-08-06 18:00:00,362.0,0.0
2023-08-06 19:00:00,419.0,0.0
2023-08-06 20:00:00,415.0,0.0
2023-08-06 21:00:00,427.0,0.0
2023-08-06 22:00:00,604.0,0.0
2023-08-06 23:00:00,600.0,0.0
