Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,hydro,other
38760,2023-06-06 00:00:00,2024-07-17 00:00:00,3.1,134.01,1209.0,235.0
38761,2023-06-06 01:00:00,2024-07-17 00:00:00,3.1,180.0,780.0,234.0
38762,2023-06-06 02:00:00,2024-07-17 00:00:00,3.1,193.0,702.0,234.0
38763,2023-06-06 03:00:00,2024-07-17 00:00:00,3.1,209.3,617.0,233.0
38764,2023-06-06 04:00:00,2024-07-17 00:00:00,3.1,238.34,504.0,234.0
38765,2023-06-06 05:00:00,2024-07-17 00:00:00,3.1,260.85,432.0,233.0
38766,2023-06-06 06:00:00,2024-07-17 00:00:00,3.1,317.8,307.0,236.0
38767,2023-06-06 07:00:00,2024-07-17 00:00:00,3.1,319.44,304.0,236.0
38768,2023-06-06 08:00:00,2024-07-17 00:00:00,3.1,320.38,301.0,235.0
38769,2023-06-06 09:00:00,2024-07-17 00:00:00,3.1,322.05,298.0,235.0
38770,2023-06-06 10:00:00,2024-07-17 00:00:00,3.1,345.58,259.0,235.0
38771,2023-06-06 11:00:00,2024-07-17 00:00:00,3.1,348.87,254.0,235.0
38772,2023-06-06 12:00:00,2024-07-17 00:00:00,3.1,368.57,227.0,236.0
38773,2023-06-06 13:00:00,2024-07-17 00:00:00,3.1,371.53,224.0,237.0
38774,2023-06-06 14:00:00,2024-07-17 00:00:00,3.1,366.33,231.0,237.0
38775,2023-06-06 15:00:00,2024-07-17 00:00:00,3.1,370.78,225.0,237.0
38776,2023-06-06 16:00:00,2024-07-17 00:00:00,3.1,359.15,239.0,235.0
38777,2023-06-06 17:00:00,2024-07-17 00:00:00,3.1,241.02,497.0,235.0
38778,2023-06-06 18:00:00,2024-07-17 00:00:00,3.1,214.38,602.0,236.0
38779,2023-06-06 19:00:00,2024-07-17 00:00:00,3.1,172.13,841.0,236.0
38780,2023-06-06 20:00:00,2024-07-17 00:00:00,3.1,148.54,1045.0,236.0
38781,2023-06-06 21:00:00,2024-07-17 00:00:00,3.1,136.59,1181.0,236.0
38782,2023-06-06 22:00:00,2024-07-17 00:00:00,3.1,130.5,1262.0,236.0
38783,2023-06-06 23:00:00,2024-07-17 00:00:00,3.1,130.78,1258.0,236.0
