UTC time,hydro,other
2023-05-08 00:00:00,825.0,0.0
2023-05-08 01:00:00,714.0,0.0
2023-05-08 02:00:00,702.0,0.0
2023-05-08 03:00:00,455.0,0.0
2023-05-08 04:00:00,380.0,0.0
2023-05-08 05:00:00,373.0,0.0
2023-05-08 06:00:00,324.0,0.0
2023-05-08 07:00:00,323.0,0.0
2023-05-08 08:00:00,319.0,0.0
2023-05-08 09:00:00,367.0,0.0
2023-05-08 10:00:00,368.0,0.0
2023-05-08 11:00:00,369.0,0.0
2023-05-08 12:00:00,380.0,0.0
2023-05-08 13:00:00,429.0,0.0
2023-05-08 14:00:00,439.0,0.0
2023-05-08 15:00:00,443.0,0.0
2023-05-08 16:00:00,446.0,0.0
2023-05-08 17:00:00,558.0,0.0
2023-05-08 18:00:00,936.0,0.0
2023-05-08 19:00:00,1137.0,0.0
2023-05-08 20:00:00,1124.0,0.0
2023-05-08 21:00:00,1109.0,0.0
2023-05-08 22:00:00,1106.0,0.0
2023-05-08 23:00:00,1104.0,0.0
