UTC time,hydro,other
2023-07-14 00:00:00,1295.0,236.0
2023-07-14 01:00:00,1158.0,234.0
2023-07-14 02:00:00,528.0,235.0
2023-07-14 03:00:00,340.0,235.0
2023-07-14 04:00:00,255.0,234.0
2023-07-14 05:00:00,266.0,217.0
2023-07-14 06:00:00,230.0,188.0
2023-07-14 07:00:00,262.0,181.0
2023-07-14 08:00:00,261.0,181.0
2023-07-14 09:00:00,259.0,180.0
2023-07-14 10:00:00,243.0,180.0
2023-07-14 11:00:00,242.0,181.0
2023-07-14 12:00:00,256.0,182.0
2023-07-14 13:00:00,370.0,205.0
2023-07-14 14:00:00,401.0,234.0
2023-07-14 15:00:00,409.0,236.0
2023-07-14 16:00:00,414.0,235.0
2023-07-14 17:00:00,432.0,235.0
2023-07-14 18:00:00,602.0,236.0
2023-07-14 19:00:00,828.0,235.0
2023-07-14 20:00:00,1203.0,235.0
2023-07-14 21:00:00,1273.0,234.0
2023-07-14 22:00:00,1270.0,235.0
2023-07-14 23:00:00,1174.0,235.0
