UTC time,hydro,other
2023-01-14 00:00:00,522.0,236.0
2023-01-14 01:00:00,744.0,235.0
2023-01-14 02:00:00,575.0,234.0
2023-01-14 03:00:00,312.0,236.0
2023-01-14 04:00:00,82.0,235.0
2023-01-14 05:00:00,25.0,235.0
2023-01-14 06:00:00,23.0,235.0
2023-01-14 07:00:00,28.0,236.0
2023-01-14 08:00:00,29.0,234.0
2023-01-14 09:00:00,22.0,237.0
2023-01-14 10:00:00,26.0,235.0
2023-01-14 11:00:00,31.0,235.0
2023-01-14 12:00:00,350.0,236.0
2023-01-14 13:00:00,535.0,236.0
2023-01-14 14:00:00,593.0,234.0
2023-01-14 15:00:00,532.0,235.0
2023-01-14 16:00:00,280.0,234.0
2023-01-14 17:00:00,65.0,236.0
2023-01-14 18:00:00,61.0,236.0
2023-01-14 19:00:00,23.0,235.0
2023-01-14 20:00:00,22.0,235.0
2023-01-14 21:00:00,25.0,236.0
2023-01-14 22:00:00,26.0,234.0
2023-01-14 23:00:00,23.0,235.0
