UTC time,hydro,other
2023-01-20 00:00:00,1145.0,235.0
2023-01-20 01:00:00,1252.0,236.0
2023-01-20 02:00:00,943.0,235.0
2023-01-20 03:00:00,591.0,235.0
2023-01-20 04:00:00,346.0,235.0
2023-01-20 05:00:00,193.0,235.0
2023-01-20 06:00:00,169.0,234.0
2023-01-20 07:00:00,150.0,207.0
2023-01-20 08:00:00,97.0,205.0
2023-01-20 09:00:00,92.0,207.0
2023-01-20 10:00:00,17.0,206.0
2023-01-20 11:00:00,37.0,207.0
2023-01-20 12:00:00,751.0,208.0
2023-01-20 13:00:00,1397.0,235.0
2023-01-20 14:00:00,1408.0,235.0
2023-01-20 15:00:00,1402.0,236.0
2023-01-20 16:00:00,1318.0,235.0
2023-01-20 17:00:00,872.0,236.0
2023-01-20 18:00:00,406.0,235.0
2023-01-20 19:00:00,79.0,236.0
2023-01-20 20:00:00,76.0,235.0
2023-01-20 21:00:00,80.0,236.0
2023-01-20 22:00:00,69.0,235.0
2023-01-20 23:00:00,73.0,236.0
