Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,hydro,other
42384,2023-11-04 00:00:00,2024-07-17 00:00:00,3.1,0.0,252.0,0.0
42385,2023-11-04 01:00:00,2024-07-17 00:00:00,3.1,0.0,250.0,0.0
42386,2023-11-04 02:00:00,2024-07-17 00:00:00,3.1,0.0,169.0,0.0
42387,2023-11-04 03:00:00,2024-07-17 00:00:00,3.1,0.0,32.0,0.0
42388,2023-11-04 04:00:00,2024-07-17 00:00:00,3.1,0.0,30.0,0.0
42389,2023-11-04 05:00:00,2024-07-17 00:00:00,3.1,0.0,30.0,0.0
42390,2023-11-04 06:00:00,2024-07-17 00:00:00,3.1,0.0,32.0,0.0
42391,2023-11-04 07:00:00,2024-07-17 00:00:00,3.1,0.0,28.0,0.0
42392,2023-11-04 08:00:00,2024-07-17 00:00:00,3.1,0.0,29.0,0.0
42393,2023-11-04 09:00:00,2024-07-17 00:00:00,3.1,0.0,29.0,0.0
42394,2023-11-04 10:00:00,2024-07-17 00:00:00,3.1,0.0,26.0,0.0
42395,2023-11-04 11:00:00,2024-07-17 00:00:00,3.1,0.0,30.0,0.0
42396,2023-11-04 12:00:00,2024-07-17 00:00:00,3.1,0.0,167.0,0.0
42397,2023-11-04 13:00:00,2024-07-17 00:00:00,3.1,0.0,176.0,0.0
42398,2023-11-04 14:00:00,2024-07-17 00:00:00,3.1,0.0,36.0,0.0
42399,2023-11-04 15:00:00,2024-07-17 00:00:00,3.1,0.0,40.0,0.0
42400,2023-11-04 16:00:00,2024-07-17 00:00:00,3.1,0.0,174.0,0.0
42401,2023-11-04 17:00:00,2024-07-17 00:00:00,3.1,0.0,176.0,0.0
42402,2023-11-04 18:00:00,2024-07-17 00:00:00,3.1,0.0,34.0,0.0
42403,2023-11-04 19:00:00,2024-07-17 00:00:00,3.1,0.0,33.0,0.0
42404,2023-11-04 20:00:00,2024-07-17 00:00:00,3.1,0.0,34.0,0.0
42405,2023-11-04 21:00:00,2024-07-17 00:00:00,3.1,0.0,35.0,0.0
42406,2023-11-04 22:00:00,2024-07-17 00:00:00,3.1,0.0,189.0,0.0
42407,2023-11-04 23:00:00,2024-07-17 00:00:00,3.1,0.0,190.0,0.0
