UTC time,hydro,other
2023-02-14 00:00:00,760.0,226.0
2023-02-14 01:00:00,713.0,225.0
2023-02-14 02:00:00,769.0,225.0
2023-02-14 03:00:00,715.0,226.0
2023-02-14 04:00:00,659.0,219.0
2023-02-14 05:00:00,619.0,190.0
2023-02-14 06:00:00,623.0,166.0
2023-02-14 07:00:00,756.0,165.0
2023-02-14 08:00:00,758.0,165.0
2023-02-14 09:00:00,760.0,165.0
2023-02-14 10:00:00,754.0,165.0
2023-02-14 11:00:00,752.0,166.0
2023-02-14 12:00:00,757.0,196.0
2023-02-14 13:00:00,819.0,223.0
2023-02-14 14:00:00,892.0,225.0
2023-02-14 15:00:00,830.0,226.0
2023-02-14 16:00:00,848.0,226.0
2023-02-14 17:00:00,844.0,225.0
2023-02-14 18:00:00,840.0,202.0
2023-02-14 19:00:00,829.0,201.0
2023-02-14 20:00:00,832.0,202.0
2023-02-14 21:00:00,822.0,202.0
2023-02-14 22:00:00,828.0,202.0
2023-02-14 23:00:00,820.0,201.0
