UTC time,hydro,other
2023-06-13 00:00:00,463.0,236.0
2023-06-13 01:00:00,318.0,235.0
2023-06-13 02:00:00,270.0,236.0
2023-06-13 03:00:00,154.0,234.0
2023-06-13 04:00:00,149.0,212.0
2023-06-13 05:00:00,77.0,209.0
2023-06-13 06:00:00,78.0,199.0
2023-06-13 07:00:00,73.0,199.0
2023-06-13 08:00:00,74.0,197.0
2023-06-13 09:00:00,80.0,198.0
2023-06-13 10:00:00,81.0,197.0
2023-06-13 11:00:00,78.0,198.0
2023-06-13 12:00:00,81.0,202.0
2023-06-13 13:00:00,88.0,236.0
2023-06-13 14:00:00,77.0,236.0
2023-06-13 15:00:00,92.0,237.0
2023-06-13 16:00:00,81.0,236.0
2023-06-13 17:00:00,135.0,235.0
2023-06-13 18:00:00,222.0,235.0
2023-06-13 19:00:00,167.0,236.0
2023-06-13 20:00:00,311.0,236.0
2023-06-13 21:00:00,895.0,236.0
2023-06-13 22:00:00,1033.0,235.0
2023-06-13 23:00:00,819.0,237.0
