UTC time,hydro,other
2023-04-13 00:00:00,677.0,0.0
2023-04-13 01:00:00,680.0,0.0
2023-04-13 02:00:00,674.0,0.0
2023-04-13 03:00:00,672.0,0.0
2023-04-13 04:00:00,583.0,0.0
2023-04-13 05:00:00,588.0,0.0
2023-04-13 06:00:00,587.0,0.0
2023-04-13 07:00:00,589.0,0.0
2023-04-13 08:00:00,539.0,0.0
2023-04-13 09:00:00,539.0,0.0
2023-04-13 10:00:00,515.0,0.0
2023-04-13 11:00:00,517.0,0.0
2023-04-13 12:00:00,581.0,0.0
2023-04-13 13:00:00,581.0,0.0
2023-04-13 14:00:00,582.0,0.0
2023-04-13 15:00:00,583.0,0.0
2023-04-13 16:00:00,602.0,0.0
2023-04-13 17:00:00,607.0,0.0
2023-04-13 18:00:00,607.0,0.0
2023-04-13 19:00:00,622.0,0.0
2023-04-13 20:00:00,721.0,0.0
2023-04-13 21:00:00,740.0,0.0
2023-04-13 22:00:00,746.0,0.0
2023-04-13 23:00:00,835.0,0.0
