Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,hydro,other
35928,2023-02-08 00:00:00,2024-07-17 00:00:00,3.1,120.55,754.0,200.0
35929,2023-02-08 01:00:00,2024-07-17 00:00:00,3.1,111.45,836.0,201.0
35930,2023-02-08 02:00:00,2024-07-17 00:00:00,3.1,140.6,621.0,201.0
35931,2023-02-08 03:00:00,2024-07-17 00:00:00,3.1,167.05,464.0,190.0
35932,2023-02-08 04:00:00,2024-07-17 00:00:00,3.1,200.14,339.0,181.0
35933,2023-02-08 05:00:00,2024-07-17 00:00:00,3.1,197.86,345.0,181.0
35934,2023-02-08 06:00:00,2024-07-17 00:00:00,3.1,197.52,344.0,180.0
35935,2023-02-08 07:00:00,2024-07-17 00:00:00,3.1,234.4,263.0,181.0
35936,2023-02-08 08:00:00,2024-07-17 00:00:00,3.1,233.11,264.0,180.0
35937,2023-02-08 09:00:00,2024-07-17 00:00:00,3.1,234.93,262.0,181.0
35938,2023-02-08 10:00:00,2024-07-17 00:00:00,3.1,233.11,264.0,180.0
35939,2023-02-08 11:00:00,2024-07-17 00:00:00,3.1,230.51,269.0,180.0
35940,2023-02-08 12:00:00,2024-07-17 00:00:00,3.1,164.03,451.0,180.0
35941,2023-02-08 13:00:00,2024-07-17 00:00:00,3.1,125.6,712.0,199.0
35942,2023-02-08 14:00:00,2024-07-17 00:00:00,3.1,115.69,798.0,201.0
35943,2023-02-08 15:00:00,2024-07-17 00:00:00,3.1,132.59,674.0,202.0
35944,2023-02-08 16:00:00,2024-07-17 00:00:00,3.1,131.48,678.0,201.0
35945,2023-02-08 17:00:00,2024-07-17 00:00:00,3.1,131.78,676.0,201.0
35946,2023-02-08 18:00:00,2024-07-17 00:00:00,3.1,131.73,673.0,200.0
35947,2023-02-08 19:00:00,2024-07-17 00:00:00,3.1,147.06,582.0,200.0
35948,2023-02-08 20:00:00,2024-07-17 00:00:00,3.1,146.71,578.0,198.0
35949,2023-02-08 21:00:00,2024-07-17 00:00:00,3.1,162.18,504.0,198.0
35950,2023-02-08 22:00:00,2024-07-17 00:00:00,3.1,164.4,497.0,199.0
35951,2023-02-08 23:00:00,2024-07-17 00:00:00,3.1,162.08,507.0,199.0
