UTC time,hydro,other
2023-01-06 00:00:00,895.0,235.0
2023-01-06 01:00:00,706.0,236.0
2023-01-06 02:00:00,461.0,235.0
2023-01-06 03:00:00,93.0,235.0
2023-01-06 04:00:00,90.0,236.0
2023-01-06 05:00:00,69.0,236.0
2023-01-06 06:00:00,70.0,235.0
2023-01-06 07:00:00,34.0,236.0
2023-01-06 08:00:00,37.0,236.0
2023-01-06 09:00:00,39.0,236.0
2023-01-06 10:00:00,42.0,235.0
2023-01-06 11:00:00,46.0,235.0
2023-01-06 12:00:00,115.0,236.0
2023-01-06 13:00:00,871.0,236.0
2023-01-06 14:00:00,1045.0,235.0
2023-01-06 15:00:00,608.0,236.0
2023-01-06 16:00:00,451.0,235.0
2023-01-06 17:00:00,134.0,236.0
2023-01-06 18:00:00,64.0,235.0
2023-01-06 19:00:00,58.0,236.0
2023-01-06 20:00:00,61.0,235.0
2023-01-06 21:00:00,78.0,234.0
2023-01-06 22:00:00,80.0,235.0
2023-01-06 23:00:00,84.0,236.0
