UTC time,hydro,other
2023-02-27 00:00:00,659.0,200.0
2023-02-27 01:00:00,572.0,201.0
2023-02-27 02:00:00,573.0,200.0
2023-02-27 03:00:00,572.0,194.0
2023-02-27 04:00:00,572.0,184.0
2023-02-27 05:00:00,570.0,156.0
2023-02-27 06:00:00,574.0,156.0
2023-02-27 07:00:00,616.0,156.0
2023-02-27 08:00:00,615.0,156.0
2023-02-27 09:00:00,610.0,156.0
2023-02-27 10:00:00,618.0,155.0
2023-02-27 11:00:00,643.0,157.0
2023-02-27 12:00:00,699.0,171.0
2023-02-27 13:00:00,779.0,199.0
2023-02-27 14:00:00,802.0,201.0
2023-02-27 15:00:00,785.0,202.0
2023-02-27 16:00:00,768.0,197.0
2023-02-27 17:00:00,765.0,189.0
2023-02-27 18:00:00,777.0,190.0
2023-02-27 19:00:00,776.0,189.0
2023-02-27 20:00:00,871.0,187.0
2023-02-27 21:00:00,910.0,187.0
2023-02-27 22:00:00,1012.0,186.0
2023-02-27 23:00:00,1012.0,191.0
