UTC time,hydro,other
2023-03-31 00:00:00,806.0,0.0
2023-03-31 01:00:00,762.0,0.0
2023-03-31 02:00:00,717.0,0.0
2023-03-31 03:00:00,729.0,0.0
2023-03-31 04:00:00,732.0,0.0
2023-03-31 05:00:00,725.0,0.0
2023-03-31 06:00:00,714.0,0.0
2023-03-31 07:00:00,717.0,0.0
2023-03-31 08:00:00,712.0,0.0
2023-03-31 09:00:00,710.0,0.0
2023-03-31 10:00:00,706.0,0.0
2023-03-31 11:00:00,715.0,0.0
2023-03-31 12:00:00,943.0,0.0
2023-03-31 13:00:00,913.0,0.0
2023-03-31 14:00:00,914.0,0.0
2023-03-31 15:00:00,921.0,0.0
2023-03-31 16:00:00,943.0,0.0
2023-03-31 17:00:00,949.0,0.0
2023-03-31 18:00:00,911.0,0.0
2023-03-31 19:00:00,964.0,0.0
2023-03-31 20:00:00,959.0,0.0
2023-03-31 21:00:00,999.0,0.0
2023-03-31 22:00:00,1007.0,0.0
2023-03-31 23:00:00,956.0,0.0
