UTC time,hydro,other
2023-04-29 00:00:00,412.0,0.0
2023-04-29 01:00:00,416.0,0.0
2023-04-29 02:00:00,312.0,0.0
2023-04-29 03:00:00,257.0,0.0
2023-04-29 04:00:00,207.0,0.0
2023-04-29 05:00:00,207.0,0.0
2023-04-29 06:00:00,271.0,0.0
2023-04-29 07:00:00,269.0,0.0
2023-04-29 08:00:00,264.0,0.0
2023-04-29 09:00:00,264.0,0.0
2023-04-29 10:00:00,244.0,0.0
2023-04-29 11:00:00,267.0,0.0
2023-04-29 12:00:00,269.0,0.0
2023-04-29 13:00:00,279.0,0.0
2023-04-29 14:00:00,504.0,0.0
2023-04-29 15:00:00,741.0,0.0
2023-04-29 16:00:00,507.0,0.0
2023-04-29 17:00:00,332.0,0.0
2023-04-29 18:00:00,340.0,0.0
2023-04-29 19:00:00,338.0,0.0
2023-04-29 20:00:00,324.0,0.0
2023-04-29 21:00:00,279.0,0.0
2023-04-29 22:00:00,269.0,0.0
2023-04-29 23:00:00,305.0,0.0
