Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,hydro,other
36552,2023-03-06 00:00:00,2024-07-17 00:00:00,3.1,132.79,666.0,200.0
36553,2023-03-06 01:00:00,2024-07-17 00:00:00,3.1,137.23,638.0,200.0
36554,2023-03-06 02:00:00,2024-07-17 00:00:00,3.1,136.26,644.0,200.0
36555,2023-03-06 03:00:00,2024-07-17 00:00:00,3.1,142.33,608.0,200.0
36556,2023-03-06 04:00:00,2024-07-17 00:00:00,3.1,136.76,596.0,186.0
36557,2023-03-06 05:00:00,2024-07-17 00:00:00,3.1,120.33,597.0,158.0
36558,2023-03-06 06:00:00,2024-07-17 00:00:00,3.1,117.12,606.0,155.0
36559,2023-03-06 07:00:00,2024-07-17 00:00:00,3.1,112.11,640.0,155.0
36560,2023-03-06 08:00:00,2024-07-17 00:00:00,3.1,109.39,664.0,156.0
36561,2023-03-06 09:00:00,2024-07-17 00:00:00,3.1,110.2,658.0,156.0
36562,2023-03-06 10:00:00,2024-07-17 00:00:00,3.1,109.49,659.0,155.0
36563,2023-03-06 11:00:00,2024-07-17 00:00:00,3.1,110.23,662.0,157.0
36564,2023-03-06 12:00:00,2024-07-17 00:00:00,3.1,118.18,661.0,171.0
36565,2023-03-06 13:00:00,2024-07-17 00:00:00,3.1,23.28,782.0,33.0
36566,2023-03-06 14:00:00,2024-07-17 00:00:00,3.1,0.0,942.0,0.0
36567,2023-03-06 15:00:00,2024-07-17 00:00:00,3.1,0.0,932.0,0.0
36568,2023-03-06 16:00:00,2024-07-17 00:00:00,3.1,0.0,793.0,0.0
36569,2023-03-06 17:00:00,2024-07-17 00:00:00,3.1,0.0,838.0,0.0
36570,2023-03-06 18:00:00,2024-07-17 00:00:00,3.1,0.0,847.0,0.0
36571,2023-03-06 19:00:00,2024-07-17 00:00:00,3.1,0.0,846.0,0.0
36572,2023-03-06 20:00:00,2024-07-17 00:00:00,3.1,0.0,853.0,0.0
36573,2023-03-06 21:00:00,2024-07-17 00:00:00,3.1,0.0,996.0,0.0
36574,2023-03-06 22:00:00,2024-07-17 00:00:00,3.1,0.0,998.0,0.0
36575,2023-03-06 23:00:00,2024-07-17 00:00:00,3.1,0.0,888.0,0.0
