Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,hydro,other
39456,2023-07-05 00:00:00,2024-07-17 00:00:00,3.1,176.11,530.0,234.0
39457,2023-07-05 01:00:00,2024-07-17 00:00:00,3.1,350.8,147.0,230.0
39458,2023-07-05 02:00:00,2024-07-17 00:00:00,3.1,403.38,97.0,228.0
39459,2023-07-05 03:00:00,2024-07-17 00:00:00,3.1,473.8,44.0,206.0
39460,2023-07-05 04:00:00,2024-07-17 00:00:00,3.1,487.81,37.0,207.0
39461,2023-07-05 05:00:00,2024-07-17 00:00:00,3.1,498.01,32.0,207.0
39462,2023-07-05 06:00:00,2024-07-17 00:00:00,3.1,553.3,8.0,204.0
39463,2023-07-05 07:00:00,2024-07-17 00:00:00,3.1,555.92,7.0,204.0
39464,2023-07-05 08:00:00,2024-07-17 00:00:00,3.1,553.1,8.0,202.0
39465,2023-07-05 09:00:00,2024-07-17 00:00:00,3.1,555.65,7.0,201.0
39466,2023-07-05 10:00:00,2024-07-17 00:00:00,3.1,552.99,8.0,201.0
39467,2023-07-05 11:00:00,2024-07-17 00:00:00,3.1,555.74,7.0,202.0
39468,2023-07-05 12:00:00,2024-07-17 00:00:00,3.1,523.66,20.0,204.0
39469,2023-07-05 13:00:00,2024-07-17 00:00:00,3.1,485.82,38.0,207.0
39470,2023-07-05 14:00:00,2024-07-17 00:00:00,3.1,502.05,34.0,234.0
39471,2023-07-05 15:00:00,2024-07-17 00:00:00,3.1,498.62,36.0,235.0
39472,2023-07-05 16:00:00,2024-07-17 00:00:00,3.1,460.0,59.0,236.0
39473,2023-07-05 17:00:00,2024-07-17 00:00:00,3.1,349.16,152.0,235.0
39474,2023-07-05 18:00:00,2024-07-17 00:00:00,3.1,209.5,410.0,235.0
39475,2023-07-05 19:00:00,2024-07-17 00:00:00,3.1,139.88,731.0,235.0
39476,2023-07-05 20:00:00,2024-07-17 00:00:00,3.1,100.79,1101.0,234.0
39477,2023-07-05 21:00:00,2024-07-17 00:00:00,3.1,90.17,1269.0,236.0
39478,2023-07-05 22:00:00,2024-07-17 00:00:00,3.1,99.71,1125.0,236.0
39479,2023-07-05 23:00:00,2024-07-17 00:00:00,3.1,110.06,997.0,236.0
