Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,hydro,other
35208,2023-01-09 00:00:00,2024-07-17 00:00:00,3.1,507.99,31.0,235.0
35209,2023-01-09 01:00:00,2024-07-17 00:00:00,3.1,506.34,32.0,236.0
35210,2023-01-09 02:00:00,2024-07-17 00:00:00,3.1,506.09,32.0,235.0
35211,2023-01-09 03:00:00,2024-07-17 00:00:00,3.1,500.74,35.0,236.0
35212,2023-01-09 04:00:00,2024-07-17 00:00:00,3.1,504.2,33.0,235.0
35213,2023-01-09 05:00:00,2024-07-17 00:00:00,3.1,489.89,41.0,236.0
35214,2023-01-09 06:00:00,2024-07-17 00:00:00,3.1,484.32,44.0,235.0
35215,2023-01-09 07:00:00,2024-07-17 00:00:00,3.1,491.67,40.0,236.0
35216,2023-01-09 08:00:00,2024-07-17 00:00:00,3.1,489.58,41.0,235.0
35217,2023-01-09 09:00:00,2024-07-17 00:00:00,3.1,482.59,45.0,235.0
35218,2023-01-09 10:00:00,2024-07-17 00:00:00,3.1,482.92,45.0,236.0
35219,2023-01-09 11:00:00,2024-07-17 00:00:00,3.1,474.48,50.0,236.0
35220,2023-01-09 12:00:00,2024-07-17 00:00:00,3.1,362.27,138.0,235.0
35221,2023-01-09 13:00:00,2024-07-17 00:00:00,3.1,137.91,748.0,236.0
35222,2023-01-09 14:00:00,2024-07-17 00:00:00,3.1,126.1,833.0,234.0
35223,2023-01-09 15:00:00,2024-07-17 00:00:00,3.1,151.96,657.0,236.0
35224,2023-01-09 16:00:00,2024-07-17 00:00:00,3.1,182.35,506.0,235.0
35225,2023-01-09 17:00:00,2024-07-17 00:00:00,3.1,332.0,172.0,235.0
35226,2023-01-09 18:00:00,2024-07-17 00:00:00,3.1,397.43,105.0,235.0
35227,2023-01-09 19:00:00,2024-07-17 00:00:00,3.1,450.42,65.0,235.0
35228,2023-01-09 20:00:00,2024-07-17 00:00:00,3.1,479.51,47.0,236.0
35229,2023-01-09 21:00:00,2024-07-17 00:00:00,3.1,469.55,53.0,236.0
35230,2023-01-09 22:00:00,2024-07-17 00:00:00,3.1,506.09,32.0,235.0
35231,2023-01-09 23:00:00,2024-07-17 00:00:00,3.1,493.16,39.0,235.0
