UTC time,hydro,other
2023-10-18 00:00:00,905.0,0.0
2023-10-18 01:00:00,571.0,0.0
2023-10-18 02:00:00,54.0,0.0
2023-10-18 03:00:00,24.0,0.0
2023-10-18 04:00:00,24.0,0.0
2023-10-18 05:00:00,28.0,0.0
2023-10-18 06:00:00,25.0,0.0
2023-10-18 07:00:00,25.0,0.0
2023-10-18 08:00:00,27.0,0.0
2023-10-18 09:00:00,29.0,0.0
2023-10-18 10:00:00,29.0,0.0
2023-10-18 11:00:00,29.0,0.0
2023-10-18 12:00:00,29.0,0.0
2023-10-18 13:00:00,23.0,0.0
2023-10-18 14:00:00,76.0,0.0
2023-10-18 15:00:00,245.0,0.0
2023-10-18 16:00:00,191.0,0.0
2023-10-18 17:00:00,39.0,0.0
2023-10-18 18:00:00,47.0,0.0
2023-10-18 19:00:00,59.0,0.0
2023-10-18 20:00:00,116.0,0.0
2023-10-18 21:00:00,226.0,0.0
2023-10-18 22:00:00,337.0,0.0
2023-10-18 23:00:00,498.0,0.0
