Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,hydro,other
35352,2023-01-15 00:00:00,2024-07-17 00:00:00,3.1,625.74,29.0,235.0
35353,2023-01-15 01:00:00,2024-07-17 00:00:00,3.1,566.64,58.0,236.0
35354,2023-01-15 02:00:00,2024-07-17 00:00:00,3.1,568.04,57.0,235.0
35355,2023-01-15 03:00:00,2024-07-17 00:00:00,3.1,583.37,49.0,235.0
35356,2023-01-15 04:00:00,2024-07-17 00:00:00,3.1,639.97,23.0,236.0
35357,2023-01-15 05:00:00,2024-07-17 00:00:00,3.1,515.83,88.0,235.0
35358,2023-01-15 06:00:00,2024-07-17 00:00:00,3.1,628.03,28.0,235.0
35359,2023-01-15 07:00:00,2024-07-17 00:00:00,3.1,617.07,33.0,236.0
35360,2023-01-15 08:00:00,2024-07-17 00:00:00,3.1,623.47,30.0,235.0
35361,2023-01-15 09:00:00,2024-07-17 00:00:00,3.1,617.07,33.0,236.0
35362,2023-01-15 10:00:00,2024-07-17 00:00:00,3.1,614.24,34.0,234.0
35363,2023-01-15 11:00:00,2024-07-17 00:00:00,3.1,617.07,33.0,236.0
35364,2023-01-15 12:00:00,2024-07-17 00:00:00,3.1,571.35,55.0,234.0
35365,2023-01-15 13:00:00,2024-07-17 00:00:00,3.1,427.89,159.0,236.0
35366,2023-01-15 14:00:00,2024-07-17 00:00:00,3.1,380.99,210.0,235.0
35367,2023-01-15 15:00:00,2024-07-17 00:00:00,3.1,347.54,256.0,235.0
35368,2023-01-15 16:00:00,2024-07-17 00:00:00,3.1,433.07,154.0,236.0
35369,2023-01-15 17:00:00,2024-07-17 00:00:00,3.1,612.69,35.0,236.0
35370,2023-01-15 18:00:00,2024-07-17 00:00:00,3.1,621.22,31.0,235.0
35371,2023-01-15 19:00:00,2024-07-17 00:00:00,3.1,623.76,30.0,236.0
35372,2023-01-15 20:00:00,2024-07-17 00:00:00,3.1,621.22,31.0,235.0
35373,2023-01-15 21:00:00,2024-07-17 00:00:00,3.1,616.76,33.0,235.0
35374,2023-01-15 22:00:00,2024-07-17 00:00:00,3.1,609.87,36.0,234.0
35375,2023-01-15 23:00:00,2024-07-17 00:00:00,3.1,608.04,37.0,235.0
