UTC time,hydro,other
2023-01-30 00:00:00,701.0,236.0
2023-01-30 01:00:00,693.0,236.0
2023-01-30 02:00:00,329.0,235.0
2023-01-30 03:00:00,248.0,235.0
2023-01-30 04:00:00,176.0,236.0
2023-01-30 05:00:00,160.0,235.0
2023-01-30 06:00:00,159.0,235.0
2023-01-30 07:00:00,136.0,236.0
2023-01-30 08:00:00,137.0,235.0
2023-01-30 09:00:00,134.0,236.0
2023-01-30 10:00:00,138.0,236.0
2023-01-30 11:00:00,151.0,236.0
2023-01-30 12:00:00,634.0,236.0
2023-01-30 13:00:00,1235.0,235.0
2023-01-30 14:00:00,1447.0,235.0
2023-01-30 15:00:00,1421.0,236.0
2023-01-30 16:00:00,1353.0,235.0
2023-01-30 17:00:00,1017.0,235.0
2023-01-30 18:00:00,703.0,235.0
2023-01-30 19:00:00,467.0,236.0
2023-01-30 20:00:00,462.0,235.0
2023-01-30 21:00:00,462.0,236.0
2023-01-30 22:00:00,374.0,235.0
2023-01-30 23:00:00,602.0,237.0
