UTC time,hydro,other
2023-08-30 00:00:00,543.0,0.0
2023-08-30 01:00:00,366.0,0.0
2023-08-30 02:00:00,121.0,0.0
2023-08-30 03:00:00,66.0,0.0
2023-08-30 04:00:00,49.0,0.0
2023-08-30 05:00:00,29.0,0.0
2023-08-30 06:00:00,28.0,0.0
2023-08-30 07:00:00,27.0,0.0
2023-08-30 08:00:00,8.0,0.0
2023-08-30 09:00:00,7.0,0.0
2023-08-30 10:00:00,8.0,0.0
2023-08-30 11:00:00,7.0,0.0
2023-08-30 12:00:00,8.0,0.0
2023-08-30 13:00:00,9.0,0.0
2023-08-30 14:00:00,51.0,0.0
2023-08-30 15:00:00,55.0,0.0
2023-08-30 16:00:00,55.0,0.0
2023-08-30 17:00:00,61.0,0.0
2023-08-30 18:00:00,198.0,0.0
2023-08-30 19:00:00,376.0,0.0
2023-08-30 20:00:00,566.0,0.0
2023-08-30 21:00:00,847.0,0.0
2023-08-30 22:00:00,1065.0,0.0
2023-08-30 23:00:00,681.0,0.0
