Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,hydro,other
35688,2023-01-29 00:00:00,2024-07-17 00:00:00,3.1,24.0,112.0,0.0
35689,2023-01-29 01:00:00,2024-07-17 00:00:00,3.1,24.0,117.0,0.0
35690,2023-01-29 02:00:00,2024-07-17 00:00:00,3.1,24.0,115.0,0.0
35691,2023-01-29 03:00:00,2024-07-17 00:00:00,3.1,24.0,89.0,0.0
35692,2023-01-29 04:00:00,2024-07-17 00:00:00,3.1,24.0,89.0,0.0
35693,2023-01-29 05:00:00,2024-07-17 00:00:00,3.1,24.0,91.0,0.0
35694,2023-01-29 06:00:00,2024-07-17 00:00:00,3.1,24.0,57.0,0.0
35695,2023-01-29 07:00:00,2024-07-17 00:00:00,3.1,24.0,59.0,0.0
35696,2023-01-29 08:00:00,2024-07-17 00:00:00,3.1,24.0,28.0,0.0
35697,2023-01-29 09:00:00,2024-07-17 00:00:00,3.1,93.93,26.0,3.0
35698,2023-01-29 10:00:00,2024-07-17 00:00:00,3.1,514.1,11.0,29.0
35699,2023-01-29 11:00:00,2024-07-17 00:00:00,3.1,477.23,29.0,59.0
35700,2023-01-29 12:00:00,2024-07-17 00:00:00,3.1,421.15,66.0,94.0
35701,2023-01-29 13:00:00,2024-07-17 00:00:00,3.1,208.54,253.0,95.0
35702,2023-01-29 14:00:00,2024-07-17 00:00:00,3.1,234.16,266.0,120.0
35703,2023-01-29 15:00:00,2024-07-17 00:00:00,3.1,210.06,395.0,150.0
35704,2023-01-29 16:00:00,2024-07-17 00:00:00,3.1,245.64,328.0,160.0
35705,2023-01-29 17:00:00,2024-07-17 00:00:00,3.1,274.22,325.0,191.0
35706,2023-01-29 18:00:00,2024-07-17 00:00:00,3.1,314.11,278.0,209.0
35707,2023-01-29 19:00:00,2024-07-17 00:00:00,3.1,319.93,271.0,211.0
35708,2023-01-29 20:00:00,2024-07-17 00:00:00,3.1,360.53,231.0,229.0
35709,2023-01-29 21:00:00,2024-07-17 00:00:00,3.1,338.48,269.0,234.0
35710,2023-01-29 22:00:00,2024-07-17 00:00:00,3.1,339.29,270.0,236.0
35711,2023-01-29 23:00:00,2024-07-17 00:00:00,3.1,318.73,304.0,235.0
