UTC time,hydro,other
2023-08-12 00:00:00,1054.0,0.0
2023-08-12 01:00:00,676.0,0.0
2023-08-12 02:00:00,226.0,0.0
2023-08-12 03:00:00,122.0,0.0
2023-08-12 04:00:00,90.0,0.0
2023-08-12 05:00:00,69.0,0.0
2023-08-12 06:00:00,43.0,0.0
2023-08-12 07:00:00,42.0,0.0
2023-08-12 08:00:00,51.0,0.0
2023-08-12 09:00:00,62.0,0.0
2023-08-12 10:00:00,62.0,0.0
2023-08-12 11:00:00,62.0,0.0
2023-08-12 12:00:00,63.0,0.0
2023-08-12 13:00:00,73.0,0.0
2023-08-12 14:00:00,152.0,0.0
2023-08-12 15:00:00,165.0,0.0
2023-08-12 16:00:00,163.0,0.0
2023-08-12 17:00:00,164.0,0.0
2023-08-12 18:00:00,193.0,0.0
2023-08-12 19:00:00,521.0,0.0
2023-08-12 20:00:00,1067.0,0.0
2023-08-12 21:00:00,1183.0,0.0
2023-08-12 22:00:00,1197.0,0.0
2023-08-12 23:00:00,1196.0,0.0
