Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,hydro,other
43344,2023-12-14 00:00:00,2024-07-17 00:00:00,3.1,0.0,526.0,0.0
43345,2023-12-14 01:00:00,2024-07-17 00:00:00,3.1,0.0,477.0,0.0
43346,2023-12-14 02:00:00,2024-07-17 00:00:00,3.1,0.0,339.0,0.0
43347,2023-12-14 03:00:00,2024-07-17 00:00:00,3.1,0.0,250.0,0.0
43348,2023-12-14 04:00:00,2024-07-17 00:00:00,3.1,0.0,15.0,0.0
43349,2023-12-14 05:00:00,2024-07-17 00:00:00,3.1,0.0,8.0,0.0
43350,2023-12-14 06:00:00,2024-07-17 00:00:00,3.1,0.0,9.0,0.0
43351,2023-12-14 07:00:00,2024-07-17 00:00:00,3.1,0.0,8.0,0.0
43352,2023-12-14 08:00:00,2024-07-17 00:00:00,3.1,0.0,9.0,0.0
43353,2023-12-14 09:00:00,2024-07-17 00:00:00,3.1,0.0,9.0,0.0
43354,2023-12-14 10:00:00,2024-07-17 00:00:00,3.1,0.0,8.0,0.0
43355,2023-12-14 11:00:00,2024-07-17 00:00:00,3.1,0.0,14.0,0.0
43356,2023-12-14 12:00:00,2024-07-17 00:00:00,3.1,0.0,317.0,0.0
43357,2023-12-14 13:00:00,2024-07-17 00:00:00,3.1,0.0,842.0,0.0
43358,2023-12-14 14:00:00,2024-07-17 00:00:00,3.1,0.0,1016.0,0.0
43359,2023-12-14 15:00:00,2024-07-17 00:00:00,3.1,0.0,692.0,0.0
43360,2023-12-14 16:00:00,2024-07-17 00:00:00,3.1,0.0,414.0,0.0
43361,2023-12-14 17:00:00,2024-07-17 00:00:00,3.1,0.0,203.0,0.0
43362,2023-12-14 18:00:00,2024-07-17 00:00:00,3.1,0.0,14.0,0.0
43363,2023-12-14 19:00:00,2024-07-17 00:00:00,3.1,0.0,7.0,0.0
43364,2023-12-14 20:00:00,2024-07-17 00:00:00,3.1,0.0,8.0,0.0
43365,2023-12-14 21:00:00,2024-07-17 00:00:00,3.1,0.0,8.0,0.0
43366,2023-12-14 22:00:00,2024-07-17 00:00:00,3.1,0.0,10.0,0.0
43367,2023-12-14 23:00:00,2024-07-17 00:00:00,3.1,0.0,80.0,0.0
