UTC time,hydro,other
2023-05-07 00:00:00,744.0,0.0
2023-05-07 01:00:00,661.0,0.0
2023-05-07 02:00:00,653.0,0.0
2023-05-07 03:00:00,440.0,0.0
2023-05-07 04:00:00,357.0,0.0
2023-05-07 05:00:00,345.0,0.0
2023-05-07 06:00:00,355.0,0.0
2023-05-07 07:00:00,373.0,0.0
2023-05-07 08:00:00,375.0,0.0
2023-05-07 09:00:00,373.0,0.0
2023-05-07 10:00:00,346.0,0.0
2023-05-07 11:00:00,345.0,0.0
2023-05-07 12:00:00,347.0,0.0
2023-05-07 13:00:00,303.0,0.0
2023-05-07 14:00:00,301.0,0.0
2023-05-07 15:00:00,433.0,0.0
2023-05-07 16:00:00,563.0,0.0
2023-05-07 17:00:00,629.0,0.0
2023-05-07 18:00:00,635.0,0.0
2023-05-07 19:00:00,680.0,0.0
2023-05-07 20:00:00,745.0,0.0
2023-05-07 21:00:00,851.0,0.0
2023-05-07 22:00:00,1015.0,0.0
2023-05-07 23:00:00,920.0,0.0
