Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,hydro,other
42240,2023-10-29 00:00:00,2024-07-17 00:00:00,3.1,24.0,181.0,0.0
42241,2023-10-29 01:00:00,2024-07-17 00:00:00,3.1,24.0,199.0,0.0
42242,2023-10-29 02:00:00,2024-07-17 00:00:00,3.1,24.0,200.0,0.0
42243,2023-10-29 03:00:00,2024-07-17 00:00:00,3.1,24.0,195.0,0.0
42244,2023-10-29 04:00:00,2024-07-17 00:00:00,3.1,24.0,195.0,0.0
42245,2023-10-29 05:00:00,2024-07-17 00:00:00,3.1,24.0,194.0,0.0
42246,2023-10-29 06:00:00,2024-07-17 00:00:00,3.1,24.0,173.0,0.0
42247,2023-10-29 07:00:00,2024-07-17 00:00:00,3.1,24.0,175.0,0.0
42248,2023-10-29 08:00:00,2024-07-17 00:00:00,3.1,24.0,178.0,0.0
42249,2023-10-29 09:00:00,2024-07-17 00:00:00,3.1,24.0,175.0,0.0
42250,2023-10-29 10:00:00,2024-07-17 00:00:00,3.1,24.0,176.0,0.0
42251,2023-10-29 11:00:00,2024-07-17 00:00:00,3.1,24.0,180.0,0.0
42252,2023-10-29 12:00:00,2024-07-17 00:00:00,3.1,24.0,214.0,0.0
42253,2023-10-29 13:00:00,2024-07-17 00:00:00,3.1,24.0,215.0,0.0
42254,2023-10-29 14:00:00,2024-07-17 00:00:00,3.1,24.0,214.0,0.0
42255,2023-10-29 15:00:00,2024-07-17 00:00:00,3.1,24.0,218.0,0.0
42256,2023-10-29 16:00:00,2024-07-17 00:00:00,3.1,24.0,186.0,0.0
42257,2023-10-29 17:00:00,2024-07-17 00:00:00,3.1,24.0,187.0,0.0
42258,2023-10-29 18:00:00,2024-07-17 00:00:00,3.1,24.0,188.0,0.0
42259,2023-10-29 19:00:00,2024-07-17 00:00:00,3.1,24.0,224.0,0.0
42260,2023-10-29 20:00:00,2024-07-17 00:00:00,3.1,24.0,229.0,0.0
42261,2023-10-29 21:00:00,2024-07-17 00:00:00,3.1,24.0,258.0,0.0
42262,2023-10-29 22:00:00,2024-07-17 00:00:00,3.1,24.0,245.0,0.0
42263,2023-10-29 23:00:00,2024-07-17 00:00:00,3.1,24.0,252.0,0.0
