UTC time,hydro,other
2023-01-13 00:00:00,1098.0,236.0
2023-01-13 01:00:00,1114.0,236.0
2023-01-13 02:00:00,746.0,235.0
2023-01-13 03:00:00,436.0,236.0
2023-01-13 04:00:00,216.0,235.0
2023-01-13 05:00:00,208.0,236.0
2023-01-13 06:00:00,173.0,235.0
2023-01-13 07:00:00,103.0,236.0
2023-01-13 08:00:00,102.0,236.0
2023-01-13 09:00:00,48.0,236.0
2023-01-13 10:00:00,31.0,235.0
2023-01-13 11:00:00,78.0,236.0
2023-01-13 12:00:00,317.0,235.0
2023-01-13 13:00:00,1306.0,236.0
2023-01-13 14:00:00,1384.0,235.0
2023-01-13 15:00:00,1349.0,235.0
2023-01-13 16:00:00,1257.0,235.0
2023-01-13 17:00:00,678.0,235.0
2023-01-13 18:00:00,317.0,236.0
2023-01-13 19:00:00,74.0,235.0
2023-01-13 20:00:00,64.0,236.0
2023-01-13 21:00:00,67.0,236.0
2023-01-13 22:00:00,71.0,236.0
2023-01-13 23:00:00,96.0,234.0
