Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,hydro,other
39792,2023-07-19 00:00:00,2024-07-17 00:00:00,3.1,94.17,1205.0,236.0
39793,2023-07-19 01:00:00,2024-07-17 00:00:00,3.1,132.87,782.0,235.0
39794,2023-07-19 02:00:00,2024-07-17 00:00:00,3.1,213.13,399.0,235.0
39795,2023-07-19 03:00:00,2024-07-17 00:00:00,3.1,283.28,242.0,235.0
39796,2023-07-19 04:00:00,2024-07-17 00:00:00,3.1,283.12,233.0,226.0
39797,2023-07-19 05:00:00,2024-07-17 00:00:00,3.1,264.55,230.0,196.0
39798,2023-07-19 06:00:00,2024-07-17 00:00:00,3.1,293.92,175.0,183.0
39799,2023-07-19 07:00:00,2024-07-17 00:00:00,3.1,295.62,172.0,182.0
39800,2023-07-19 08:00:00,2024-07-17 00:00:00,3.1,293.2,173.0,180.0
39801,2023-07-19 09:00:00,2024-07-17 00:00:00,3.1,294.07,171.0,179.0
39802,2023-07-19 10:00:00,2024-07-17 00:00:00,3.1,293.2,173.0,180.0
39803,2023-07-19 11:00:00,2024-07-17 00:00:00,3.1,365.91,104.0,182.0
39804,2023-07-19 12:00:00,2024-07-17 00:00:00,3.1,397.08,82.0,183.0
39805,2023-07-19 13:00:00,2024-07-17 00:00:00,3.1,353.98,128.0,205.0
39806,2023-07-19 14:00:00,2024-07-17 00:00:00,3.1,374.31,126.0,235.0
39807,2023-07-19 15:00:00,2024-07-17 00:00:00,3.1,308.5,203.0,235.0
39808,2023-07-19 16:00:00,2024-07-17 00:00:00,3.1,324.64,182.0,236.0
39809,2023-07-19 17:00:00,2024-07-17 00:00:00,3.1,271.4,264.0,236.0
39810,2023-07-19 18:00:00,2024-07-17 00:00:00,3.1,130.98,800.0,236.0
39811,2023-07-19 19:00:00,2024-07-17 00:00:00,3.1,93.33,1218.0,236.0
39812,2023-07-19 20:00:00,2024-07-17 00:00:00,3.1,92.83,1231.0,237.0
39813,2023-07-19 21:00:00,2024-07-17 00:00:00,3.1,90.38,1260.0,235.0
39814,2023-07-19 22:00:00,2024-07-17 00:00:00,3.1,91.88,1241.0,236.0
39815,2023-07-19 23:00:00,2024-07-17 00:00:00,3.1,91.55,1241.0,235.0
