UTC time,hydro,other
2023-02-12 00:00:00,661.0,222.0
2023-02-12 01:00:00,660.0,225.0
2023-02-12 02:00:00,650.0,226.0
2023-02-12 03:00:00,664.0,225.0
2023-02-12 04:00:00,611.0,213.0
2023-02-12 05:00:00,610.0,184.0
2023-02-12 06:00:00,614.0,166.0
2023-02-12 07:00:00,571.0,165.0
2023-02-12 08:00:00,573.0,165.0
2023-02-12 09:00:00,576.0,165.0
2023-02-12 10:00:00,574.0,164.0
2023-02-12 11:00:00,578.0,167.0
2023-02-12 12:00:00,627.0,195.0
2023-02-12 13:00:00,742.0,224.0
2023-02-12 14:00:00,815.0,225.0
2023-02-12 15:00:00,815.0,224.0
2023-02-12 16:00:00,826.0,212.0
2023-02-12 17:00:00,813.0,208.0
2023-02-12 18:00:00,802.0,205.0
2023-02-12 19:00:00,885.0,203.0
2023-02-12 20:00:00,835.0,203.0
2023-02-12 21:00:00,836.0,202.0
2023-02-12 22:00:00,843.0,201.0
2023-02-12 23:00:00,853.0,203.0
