UTC time,hydro,other
2023-09-24 00:00:00,206.0,0.0
2023-09-24 01:00:00,198.0,0.0
2023-09-24 02:00:00,200.0,0.0
2023-09-24 03:00:00,182.0,0.0
2023-09-24 04:00:00,147.0,0.0
2023-09-24 05:00:00,127.0,0.0
2023-09-24 06:00:00,128.0,0.0
2023-09-24 07:00:00,145.0,0.0
2023-09-24 08:00:00,146.0,0.0
2023-09-24 09:00:00,147.0,0.0
2023-09-24 10:00:00,148.0,0.0
2023-09-24 11:00:00,166.0,0.0
2023-09-24 12:00:00,167.0,0.0
2023-09-24 13:00:00,166.0,0.0
2023-09-24 14:00:00,167.0,0.0
2023-09-24 15:00:00,168.0,0.0
2023-09-24 16:00:00,186.0,0.0
2023-09-24 17:00:00,186.0,0.0
2023-09-24 18:00:00,190.0,0.0
2023-09-24 19:00:00,217.0,0.0
2023-09-24 20:00:00,444.0,0.0
2023-09-24 21:00:00,548.0,0.0
2023-09-24 22:00:00,752.0,0.0
2023-09-24 23:00:00,508.0,0.0
