UTC time,hydro,other
2023-12-25 00:00:00,199.0,0.0
2023-12-25 01:00:00,200.0,0.0
2023-12-25 02:00:00,200.0,0.0
2023-12-25 03:00:00,66.0,0.0
2023-12-25 04:00:00,64.0,0.0
2023-12-25 05:00:00,63.0,0.0
2023-12-25 06:00:00,10.0,0.0
2023-12-25 07:00:00,7.0,0.0
2023-12-25 08:00:00,8.0,0.0
2023-12-25 09:00:00,8.0,0.0
2023-12-25 10:00:00,8.0,0.0
2023-12-25 11:00:00,9.0,0.0
2023-12-25 12:00:00,52.0,0.0
2023-12-25 13:00:00,228.0,0.0
2023-12-25 14:00:00,235.0,0.0
2023-12-25 15:00:00,281.0,0.0
2023-12-25 16:00:00,282.0,0.0
2023-12-25 17:00:00,265.0,0.0
2023-12-25 18:00:00,267.0,0.0
2023-12-25 19:00:00,231.0,0.0
2023-12-25 20:00:00,240.0,0.0
2023-12-25 21:00:00,300.0,0.0
2023-12-25 22:00:00,318.0,0.0
2023-12-25 23:00:00,316.0,0.0
