Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,hydro,other
35136,2023-01-06 00:00:00,2024-07-17 00:00:00,3.1,164.58,895.0,235.0
35137,2023-01-06 01:00:00,2024-07-17 00:00:00,3.1,193.36,706.0,236.0
35138,2023-01-06 02:00:00,2024-07-17 00:00:00,3.1,252.25,461.0,235.0
35139,2023-01-06 03:00:00,2024-07-17 00:00:00,3.1,508.33,93.0,235.0
35140,2023-01-06 04:00:00,2024-07-17 00:00:00,3.1,513.37,90.0,236.0
35141,2023-01-06 05:00:00,2024-07-17 00:00:00,3.1,547.07,69.0,236.0
35142,2023-01-06 06:00:00,2024-07-17 00:00:00,3.1,544.85,70.0,235.0
35143,2023-01-06 07:00:00,2024-07-17 00:00:00,3.1,614.87,34.0,236.0
35144,2023-01-06 08:00:00,2024-07-17 00:00:00,3.1,608.38,37.0,236.0
35145,2023-01-06 09:00:00,2024-07-17 00:00:00,3.1,604.13,39.0,236.0
35146,2023-01-06 10:00:00,2024-07-17 00:00:00,3.1,597.5,42.0,235.0
35147,2023-01-06 11:00:00,2024-07-17 00:00:00,3.1,589.34,46.0,235.0
35148,2023-01-06 12:00:00,2024-07-17 00:00:00,3.1,478.52,115.0,236.0
35149,2023-01-06 13:00:00,2024-07-17 00:00:00,3.1,168.12,871.0,236.0
35150,2023-01-06 14:00:00,2024-07-17 00:00:00,3.1,148.11,1045.0,235.0
35151,2023-01-06 15:00:00,2024-07-17 00:00:00,3.1,213.02,608.0,236.0
35152,2023-01-06 16:00:00,2024-07-17 00:00:00,3.1,255.57,451.0,235.0
35153,2023-01-06 17:00:00,2024-07-17 00:00:00,3.1,455.18,134.0,236.0
35154,2023-01-06 18:00:00,2024-07-17 00:00:00,3.1,555.3,64.0,235.0
35155,2023-01-06 19:00:00,2024-07-17 00:00:00,3.1,566.64,58.0,236.0
35156,2023-01-06 20:00:00,2024-07-17 00:00:00,3.1,560.69,61.0,235.0
35157,2023-01-06 21:00:00,2024-07-17 00:00:00,3.1,531.0,78.0,234.0
35158,2023-01-06 22:00:00,2024-07-17 00:00:00,3.1,528.32,80.0,235.0
35159,2023-01-06 23:00:00,2024-07-17 00:00:00,3.1,522.55,84.0,236.0
