UTC time,hydro,other
2023-09-08 00:00:00,799.0,0.0
2023-09-08 01:00:00,442.0,0.0
2023-09-08 02:00:00,89.0,0.0
2023-09-08 03:00:00,32.0,0.0
2023-09-08 04:00:00,31.0,0.0
2023-09-08 05:00:00,8.0,0.0
2023-09-08 06:00:00,7.0,0.0
2023-09-08 07:00:00,8.0,0.0
2023-09-08 08:00:00,8.0,0.0
2023-09-08 09:00:00,8.0,0.0
2023-09-08 10:00:00,7.0,0.0
2023-09-08 11:00:00,8.0,0.0
2023-09-08 12:00:00,8.0,0.0
2023-09-08 13:00:00,7.0,0.0
2023-09-08 14:00:00,8.0,0.0
2023-09-08 15:00:00,9.0,0.0
2023-09-08 16:00:00,26.0,0.0
2023-09-08 17:00:00,59.0,0.0
2023-09-08 18:00:00,134.0,0.0
2023-09-08 19:00:00,452.0,0.0
2023-09-08 20:00:00,719.0,0.0
2023-09-08 21:00:00,914.0,0.0
2023-09-08 22:00:00,1080.0,0.0
2023-09-08 23:00:00,911.0,0.0
