UTC time,hydro,other
2023-01-12 00:00:00,375.0,236.0
2023-01-12 01:00:00,473.0,236.0
2023-01-12 02:00:00,319.0,235.0
2023-01-12 03:00:00,187.0,235.0
2023-01-12 04:00:00,73.0,235.0
2023-01-12 05:00:00,38.0,235.0
2023-01-12 06:00:00,106.0,234.0
2023-01-12 07:00:00,106.0,236.0
2023-01-12 08:00:00,106.0,235.0
2023-01-12 09:00:00,71.0,235.0
2023-01-12 10:00:00,74.0,236.0
2023-01-12 11:00:00,72.0,234.0
2023-01-12 12:00:00,79.0,235.0
2023-01-12 13:00:00,344.0,235.0
2023-01-12 14:00:00,444.0,235.0
2023-01-12 15:00:00,447.0,235.0
2023-01-12 16:00:00,410.0,234.0
2023-01-12 17:00:00,328.0,235.0
2023-01-12 18:00:00,279.0,235.0
2023-01-12 19:00:00,135.0,235.0
2023-01-12 20:00:00,138.0,236.0
2023-01-12 21:00:00,178.0,235.0
2023-01-12 22:00:00,186.0,235.0
2023-01-12 23:00:00,312.0,236.0
