Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,hydro,other
36384,2023-02-27 00:00:00,2024-07-17 00:00:00,3.1,133.88,659.0,200.0
36385,2023-02-27 01:00:00,2024-07-17 00:00:00,3.1,149.51,572.0,201.0
36386,2023-02-27 02:00:00,2024-07-17 00:00:00,3.1,148.77,573.0,200.0
36387,2023-02-27 03:00:00,2024-07-17 00:00:00,3.1,145.63,572.0,194.0
36388,2023-02-27 04:00:00,2024-07-17 00:00:00,3.1,139.95,572.0,184.0
36389,2023-02-27 05:00:00,2024-07-17 00:00:00,3.1,123.55,570.0,156.0
36390,2023-02-27 06:00:00,2024-07-17 00:00:00,3.1,122.88,574.0,156.0
36391,2023-02-27 07:00:00,2024-07-17 00:00:00,3.1,116.19,616.0,156.0
36392,2023-02-27 08:00:00,2024-07-17 00:00:00,3.1,116.34,615.0,156.0
36393,2023-02-27 09:00:00,2024-07-17 00:00:00,3.1,117.1,610.0,156.0
36394,2023-02-27 10:00:00,2024-07-17 00:00:00,3.1,115.3,618.0,155.0
36395,2023-02-27 11:00:00,2024-07-17 00:00:00,3.1,112.84,643.0,157.0
36396,2023-02-27 12:00:00,2024-07-17 00:00:00,3.1,113.02,699.0,171.0
36397,2023-02-27 13:00:00,2024-07-17 00:00:00,3.1,117.0,779.0,199.0
36398,2023-02-27 14:00:00,2024-07-17 00:00:00,3.1,115.23,802.0,201.0
36399,2023-02-27 15:00:00,2024-07-17 00:00:00,3.1,117.68,785.0,202.0
36400,2023-02-27 16:00:00,2024-07-17 00:00:00,3.1,117.38,768.0,197.0
36401,2023-02-27 17:00:00,2024-07-17 00:00:00,3.1,113.92,765.0,189.0
36402,2023-02-27 18:00:00,2024-07-17 00:00:00,3.1,112.98,777.0,190.0
36403,2023-02-27 19:00:00,2024-07-17 00:00:00,3.1,112.62,776.0,189.0
36404,2023-02-27 20:00:00,2024-07-17 00:00:00,3.1,101.63,871.0,187.0
36405,2023-02-27 21:00:00,2024-07-17 00:00:00,3.1,98.02,910.0,187.0
36406,2023-02-27 22:00:00,2024-07-17 00:00:00,3.1,89.27,1012.0,186.0
36407,2023-02-27 23:00:00,2024-07-17 00:00:00,3.1,91.29,1012.0,191.0
