UTC time,hydro,other
2023-07-31 00:00:00,1213.0,235.0
2023-07-31 01:00:00,863.0,234.0
2023-07-31 02:00:00,498.0,235.0
2023-07-31 03:00:00,251.0,235.0
2023-07-31 04:00:00,84.0,214.0
2023-07-31 05:00:00,63.0,213.0
2023-07-31 06:00:00,42.0,206.0
2023-07-31 07:00:00,45.0,205.0
2023-07-31 08:00:00,61.0,210.0
2023-07-31 09:00:00,64.0,210.0
2023-07-31 10:00:00,109.0,210.0
2023-07-31 11:00:00,110.0,211.0
2023-07-31 12:00:00,116.0,215.0
2023-07-31 13:00:00,224.0,228.0
2023-07-31 14:00:00,254.0,234.0
2023-07-31 15:00:00,257.0,235.0
2023-07-31 16:00:00,283.0,235.0
2023-07-31 17:00:00,467.0,236.0
2023-07-31 18:00:00,1054.0,234.0
2023-07-31 19:00:00,1188.0,236.0
2023-07-31 20:00:00,1195.0,235.0
2023-07-31 21:00:00,1257.0,235.0
2023-07-31 22:00:00,1259.0,236.0
2023-07-31 23:00:00,1255.0,236.0
