Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,hydro,other
37440,2023-04-12 00:00:00,2024-07-17 00:00:00,3.1,0.0,679.0,0.0
37441,2023-04-12 01:00:00,2024-07-17 00:00:00,3.1,0.0,694.0,0.0
37442,2023-04-12 02:00:00,2024-07-17 00:00:00,3.1,0.0,690.0,0.0
37443,2023-04-12 03:00:00,2024-07-17 00:00:00,3.1,0.0,590.0,0.0
37444,2023-04-12 04:00:00,2024-07-17 00:00:00,3.1,0.0,600.0,0.0
37445,2023-04-12 05:00:00,2024-07-17 00:00:00,3.1,0.0,602.0,0.0
37446,2023-04-12 06:00:00,2024-07-17 00:00:00,3.1,0.0,602.0,0.0
37447,2023-04-12 07:00:00,2024-07-17 00:00:00,3.1,0.0,600.0,0.0
37448,2023-04-12 08:00:00,2024-07-17 00:00:00,3.1,0.0,567.0,0.0
37449,2023-04-12 09:00:00,2024-07-17 00:00:00,3.1,0.0,567.0,0.0
37450,2023-04-12 10:00:00,2024-07-17 00:00:00,3.1,0.0,566.0,0.0
37451,2023-04-12 11:00:00,2024-07-17 00:00:00,3.1,0.0,565.0,0.0
37452,2023-04-12 12:00:00,2024-07-17 00:00:00,3.1,0.0,588.0,0.0
37453,2023-04-12 13:00:00,2024-07-17 00:00:00,3.1,0.0,591.0,0.0
37454,2023-04-12 14:00:00,2024-07-17 00:00:00,3.1,0.0,591.0,0.0
37455,2023-04-12 15:00:00,2024-07-17 00:00:00,3.1,0.0,598.0,0.0
37456,2023-04-12 16:00:00,2024-07-17 00:00:00,3.1,0.0,613.0,0.0
37457,2023-04-12 17:00:00,2024-07-17 00:00:00,3.1,0.0,660.0,0.0
37458,2023-04-12 18:00:00,2024-07-17 00:00:00,3.1,0.0,671.0,0.0
37459,2023-04-12 19:00:00,2024-07-17 00:00:00,3.1,0.0,677.0,0.0
37460,2023-04-12 20:00:00,2024-07-17 00:00:00,3.1,0.0,677.0,0.0
37461,2023-04-12 21:00:00,2024-07-17 00:00:00,3.1,0.0,680.0,0.0
37462,2023-04-12 22:00:00,2024-07-17 00:00:00,3.1,0.0,683.0,0.0
37463,2023-04-12 23:00:00,2024-07-17 00:00:00,3.1,0.0,685.0,0.0
