datetime,creation_time (UTC),version,forecast_avg_wind_speed_wMean,forecast_avg_temperature_wMean,forecast_avg_dewpoint_wMean,forecast_avg_dswrf_wMean,forecast_avg_precipitation_wMean,avg_nat_gas_production_forecast,avg_nuclear_production_forecast,avg_solar_production_forecast,avg_other_production_forecast
2023-08-31 00:00:00,2023-09-02 22:35:24,3.0,6.930225219351266,301.3441895663132,297.7663045977481,0.0,0.9516991821843171,14262.73959,3750.27902,8485.34961,3462552.97498
2023-08-31 01:00:00,2023-09-02 22:35:24,3.0,6.930225219351266,301.3441895663132,297.7663045977481,0.0,0.9516991821843171,13670.30624,3754.55421,3015.19995,1230390.03008
2023-08-31 02:00:00,2023-09-02 22:35:24,3.0,6.930225219351266,301.3441895663132,297.7663045977481,0.0,0.9516991821843171,12965.54624,3763.61928,135.71001,55378.16461
2023-08-31 03:00:00,2023-09-02 22:35:24,3.0,6.930225219351266,301.3441895663132,297.7663045977481,0.0,0.9516991821843171,12239.709,3768.84734,0.0,0.0
2023-08-31 04:00:00,2023-09-02 22:35:24,3.0,6.591371872323789,300.89882771767464,297.4954209542544,0.0,0.9516991821843171,11361.61239,3768.2623,0.0,0.0
2023-08-31 05:00:00,2023-09-02 22:35:24,3.0,6.591371872323789,300.89882771767464,297.4954209542544,0.0,0.9516991821843171,10605.16885,3757.1012,0.0,0.0
2023-08-31 06:00:00,2023-09-02 22:35:24,3.0,6.591371872323789,300.89882771767464,297.4954209542544,0.0,0.9516991821843171,9647.81921,3761.61413,0.0,0.0
2023-08-31 07:00:00,2023-09-02 22:35:24,3.0,6.1544757241760575,300.56392752640966,297.1802434688544,0.0,1.5122651551596538,8887.55561,3723.70546,0.0,0.0
2023-08-31 08:00:00,2023-09-02 22:35:24,3.0,6.1544757241760575,300.56392752640966,297.1802434688544,0.0,1.5122651551596538,8518.91393,3724.63119,0.0,0.0
2023-08-31 09:00:00,2023-09-02 22:35:24,3.0,6.1544757241760575,300.56392752640966,297.1802434688544,0.0,1.5122651551596538,8228.00688,3729.38895,0.0,0.0
2023-08-31 10:00:00,2023-09-02 22:35:24,3.0,5.39351582253466,300.76318603355907,297.1949202282522,0.0,2.084796876864188,8437.07155,3760.46317,0.0,0.0
2023-08-31 11:00:00,2023-09-02 22:35:24,3.0,5.39351582253466,300.76318603355907,297.1949202282522,0.0,2.084796876864188,8761.41093,3760.32435,0.0,0.0
2023-08-31 12:00:00,2023-09-02 22:35:24,3.0,5.39351582253466,300.76318603355907,297.1949202282522,0.0,2.084796876864188,9454.3062,3761.63609,0.0,0.0
2023-08-31 13:00:00,2023-09-02 22:35:24,3.0,5.175187667353546,302.99589164841325,296.98317676271654,7.620870201996604,2.855500001995794,10442.71256,3758.82374,595.28998,242915.51666
2023-08-31 14:00:00,2023-09-02 22:35:24,3.0,5.175187667353546,302.99589164841325,296.98317676271654,7.620870201996604,2.855500001995794,11503.34497,3752.2981,4685.24023,1911870.84314
2023-08-31 15:00:00,2023-09-02 22:35:24,3.0,5.175187667353546,302.99589164841325,296.98317676271654,7.620870201996604,2.855500001995794,12363.305,3752.97286,10033.95996,4094482.78656
2023-08-31 16:00:00,2023-09-02 22:35:24,3.0,4.699768391203891,304.0860601753794,296.8721546534062,444.2922085032373,3.5587125239552497,13413.44761,3718.86837,12479.73047,5092510.0144
2023-08-31 17:00:00,2023-09-02 22:35:24,3.0,4.699768391203891,304.0860601753794,296.8721546534062,444.2922085032373,3.5587125239552497,14090.09081,3745.80032,13212.78027,5391640.15033
2023-08-31 18:00:00,2023-09-02 22:35:24,3.0,4.699768391203891,304.0860601753794,296.8721546534062,444.2922085032373,3.5587125239552497,14651.47557,3763.22547,13468.07031,5495814.44189
2023-08-31 19:00:00,2023-09-02 22:35:24,3.0,4.451240726583073,303.6402125814283,297.0290825198483,642.8321861415168,4.109777749029348,14778.12984,3733.26987,13458.03027,5491717.47845
2023-08-31 20:00:00,2023-09-02 22:35:24,3.0,4.451240726583073,303.6402125814283,297.0290825198483,642.8321861415168,4.109777749029348,15147.63316,3706.09687,13173.36035,5375554.35846
2023-08-31 21:00:00,2023-09-02 22:35:24,3.0,4.451240726583073,303.6402125814283,297.0290825198483,642.8321861415168,4.109777749029348,15010.14517,3707.81185,12766.88965,5209688.90717
2023-08-31 22:00:00,2023-09-02 22:35:24,3.0,3.818564102046373,302.07644269642606,297.303254111312,673.9865315771641,4.539272645151742,14893.85424,3706.78933,12056.37988,4919756.51593
