,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,oil,solar,other
0,2023-09-01 00:00:00,2023-09-03 16:44:46,3.0,345.71,14294.0,3754.0,0.0,138.0,4354.0
1,2023-09-01 01:00:00,2023-09-03 16:44:46,3.0,346.71,13663.0,3753.0,0.0,28.0,4348.0
2,2023-09-01 02:00:00,2023-09-03 16:44:46,3.0,346.89,12411.0,3754.0,0.0,28.0,4494.0
3,2023-09-01 03:00:00,2023-09-03 16:44:46,3.0,344.77,11267.0,3753.0,0.0,28.0,4427.0
4,2023-09-01 04:00:00,2023-09-03 16:44:46,3.0,334.36,10174.0,3753.0,0.0,28.0,3747.0
5,2023-09-01 05:00:00,2023-09-03 16:44:46,3.0,330.15,9306.0,3749.0,0.0,28.0,3578.0
6,2023-09-01 06:00:00,2023-09-03 16:44:46,3.0,328.04,8413.0,3748.0,0.0,28.0,3586.0
7,2023-09-01 07:00:00,2023-09-03 16:44:46,3.0,324.82,7755.0,3747.0,0.0,28.0,3501.0
8,2023-09-01 08:00:00,2023-09-03 16:44:46,3.0,322.0,7425.0,3744.0,0.0,28.0,3392.0
9,2023-09-01 09:00:00,2023-09-03 16:44:46,3.0,320.27,7362.0,3744.0,0.0,28.0,3305.0
10,2023-09-01 10:00:00,2023-09-03 16:44:46,3.0,324.37,7677.0,3743.0,0.0,28.0,3483.0
11,2023-09-01 11:00:00,2023-09-03 16:44:46,3.0,326.87,8388.0,3741.0,0.0,28.0,3507.0
12,2023-09-01 12:00:00,2023-09-03 16:44:46,3.0,326.46,8687.0,3741.0,0.0,115.0,3543.0
13,2023-09-01 13:00:00,2023-09-03 16:44:46,3.0,314.07,9332.0,3739.0,0.0,853.0,3527.0
14,2023-09-01 14:00:00,2023-09-03 16:44:46,3.0,301.88,10403.0,3736.0,0.0,1829.0,3556.0
15,2023-09-01 15:00:00,2023-09-03 16:44:46,3.0,298.93,11590.0,3734.0,0.0,2479.0,3744.0
16,2023-09-01 16:00:00,2023-09-03 16:44:46,3.0,300.55,12796.0,3735.0,0.0,2871.0,3996.0
17,2023-09-01 17:00:00,2023-09-03 16:44:46,3.0,301.7,13954.0,3733.0,0.0,3008.0,3954.0
18,2023-09-01 18:00:00,2023-09-03 16:44:46,3.0,310.59,14863.0,3726.0,0.0,2804.0,4331.0
19,2023-09-01 19:00:00,2023-09-03 16:44:46,3.0,320.94,15737.0,3719.0,0.0,2315.0,4584.0
20,2023-09-01 20:00:00,2023-09-03 16:44:46,3.0,320.76,16019.0,3719.0,0.0,2166.0,4322.0
21,2023-09-01 21:00:00,2023-09-03 16:44:46,3.0,321.85,16250.0,3715.0,0.0,1978.0,4147.0
22,2023-09-01 22:00:00,2023-09-03 16:44:46,3.0,332.21,16429.0,3710.0,0.0,1282.0,4273.0
23,2023-09-01 23:00:00,2023-09-03 16:44:46,3.0,342.31,16173.0,3706.0,0.0,624.0,4445.0
