Unnamed: 0,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,oil,solar,other
37296,2023-04-20 00:00:00,2024-07-17 00:00:00,3.1,431.91,13081.0,2874.0,0.0,227.0,1995.0
37297,2023-04-20 01:00:00,2024-07-17 00:00:00,3.1,436.59,12897.0,2873.0,0.0,0.0,2016.0
37298,2023-04-20 02:00:00,2024-07-17 00:00:00,3.1,433.49,12015.0,2871.0,0.0,0.0,1993.0
37299,2023-04-20 03:00:00,2024-07-17 00:00:00,3.1,427.52,10694.0,2873.0,0.0,0.0,1929.0
37300,2023-04-20 04:00:00,2024-07-17 00:00:00,3.1,417.17,8746.0,2876.0,0.0,0.0,1868.0
37301,2023-04-20 05:00:00,2024-07-17 00:00:00,3.1,406.92,7170.0,2876.0,0.0,0.0,1843.0
37302,2023-04-20 06:00:00,2024-07-17 00:00:00,3.1,399.49,6311.0,2874.0,0.0,0.0,1805.0
37303,2023-04-20 07:00:00,2024-07-17 00:00:00,3.1,395.34,5751.0,2877.0,0.0,0.0,1833.0
37304,2023-04-20 08:00:00,2024-07-17 00:00:00,3.1,391.81,5458.0,2878.0,0.0,0.0,1808.0
37305,2023-04-20 09:00:00,2024-07-17 00:00:00,3.1,392.47,5444.0,2878.0,0.0,0.0,1834.0
37306,2023-04-20 10:00:00,2024-07-17 00:00:00,3.1,397.86,6011.0,2877.0,0.0,0.0,1841.0
37307,2023-04-20 11:00:00,2024-07-17 00:00:00,3.1,407.08,7233.0,2880.0,0.0,0.0,1837.0
37308,2023-04-20 12:00:00,2024-07-17 00:00:00,3.1,403.81,7625.0,2879.0,0.0,205.0,1838.0
37309,2023-04-20 13:00:00,2024-07-17 00:00:00,3.1,371.71,7593.0,2880.0,0.0,1428.0,1841.0
37310,2023-04-20 14:00:00,2024-07-17 00:00:00,3.1,343.82,7323.0,2878.0,0.0,2800.0,2025.0
37311,2023-04-20 15:00:00,2024-07-17 00:00:00,3.1,331.23,7636.0,2878.0,0.0,3582.0,1984.0
37312,2023-04-20 16:00:00,2024-07-17 00:00:00,3.1,334.52,8674.0,2876.0,0.0,3907.0,1943.0
37313,2023-04-20 17:00:00,2024-07-17 00:00:00,3.1,346.03,9622.0,2878.0,0.0,3761.0,2001.0
37314,2023-04-20 18:00:00,2024-07-17 00:00:00,3.1,345.78,10153.0,2877.0,0.0,4017.0,1988.0
37315,2023-04-20 19:00:00,2024-07-17 00:00:00,3.1,349.87,10623.0,2873.0,0.0,4085.0,2078.0
37316,2023-04-20 20:00:00,2024-07-17 00:00:00,3.1,359.22,11284.0,2876.0,0.0,3911.0,2206.0
37317,2023-04-20 21:00:00,2024-07-17 00:00:00,3.1,369.29,11878.0,2871.0,0.0,3565.0,2262.0
37318,2023-04-20 22:00:00,2024-07-17 00:00:00,3.1,387.8,12764.0,2872.0,0.0,2861.0,2420.0
37319,2023-04-20 23:00:00,2024-07-17 00:00:00,3.1,412.72,13496.0,2873.0,0.0,1636.0,2471.0
