UTC time,nat_gas,nuclear,oil,solar,other
2023-08-10 00:00:00,16015.0,3711.0,0.0,463.0,5031.0
2023-08-10 01:00:00,15558.0,3712.0,0.0,14.0,5003.0
2023-08-10 02:00:00,14856.0,3712.0,0.0,0.0,4845.0
2023-08-10 03:00:00,13457.0,3715.0,0.0,0.0,4680.0
2023-08-10 04:00:00,11916.0,3715.0,0.0,0.0,4532.0
2023-08-10 05:00:00,10836.0,3715.0,0.0,0.0,4268.0
2023-08-10 06:00:00,10227.0,3717.0,0.0,0.0,3847.0
2023-08-10 07:00:00,9791.0,3717.0,0.0,0.0,3504.0
2023-08-10 08:00:00,9363.0,3720.0,0.0,0.0,3285.0
2023-08-10 09:00:00,9127.0,3721.0,0.0,0.0,3159.0
2023-08-10 10:00:00,9381.0,3721.0,0.0,0.0,3150.0
2023-08-10 11:00:00,9923.0,3720.0,0.0,0.0,3245.0
2023-08-10 12:00:00,10272.0,3720.0,0.0,178.0,3393.0
2023-08-10 13:00:00,10882.0,3720.0,0.0,1285.0,3309.0
2023-08-10 14:00:00,11786.0,3717.0,0.0,2432.0,3327.0
2023-08-10 15:00:00,12985.0,3716.0,0.0,3032.0,3480.0
2023-08-10 16:00:00,14084.0,3714.0,0.0,3632.0,3652.0
2023-08-10 17:00:00,14392.0,3711.0,0.0,3777.0,3952.0
2023-08-10 18:00:00,15480.0,3710.0,0.0,3768.0,4269.0
2023-08-10 19:00:00,15843.0,3709.0,0.0,3641.0,4716.0
2023-08-10 20:00:00,16212.0,3707.0,0.0,3158.0,4970.0
2023-08-10 21:00:00,16800.0,3704.0,0.0,2515.0,5163.0
2023-08-10 22:00:00,16511.0,3701.0,0.0,2074.0,4992.0
2023-08-10 23:00:00,15660.0,3701.0,0.0,1271.0,4557.0
