,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,oil,solar,other
0,2023-08-26 00:00:00,2023-08-28 00:48:23,3.0,453.58,15920.0,3705.0,0.0,295.0,4776.0
1,2023-08-26 01:00:00,2023-08-28 00:48:23,3.0,453.42,15470.0,3703.0,0.0,28.0,4380.0
2,2023-08-26 02:00:00,2023-08-28 00:48:23,3.0,449.69,14395.0,3705.0,0.0,28.0,4206.0
3,2023-08-26 03:00:00,2023-08-28 00:48:23,3.0,446.25,13100.0,3706.0,0.0,28.0,4128.0
4,2023-08-26 04:00:00,2023-08-28 00:48:23,3.0,440.8,11949.0,3708.0,0.0,28.0,3909.0
5,2023-08-26 05:00:00,2023-08-28 00:48:23,3.0,432.56,10703.0,3710.0,0.0,28.0,3576.0
6,2023-08-26 06:00:00,2023-08-28 00:48:23,3.0,421.11,9777.0,3712.0,0.0,28.0,3068.0
7,2023-08-26 07:00:00,2023-08-28 00:48:23,3.0,413.41,9101.0,3714.0,0.0,28.0,2806.0
8,2023-08-26 08:00:00,2023-08-28 00:48:23,3.0,407.91,8403.0,3716.0,0.0,28.0,2710.0
9,2023-08-26 09:00:00,2023-08-28 00:48:23,3.0,404.65,8014.0,3715.0,0.0,28.0,2657.0
10,2023-08-26 10:00:00,2023-08-28 00:48:23,3.0,404.14,7817.0,3714.0,0.0,28.0,2688.0
11,2023-08-26 11:00:00,2023-08-28 00:48:23,3.0,404.71,7830.0,3715.0,0.0,28.0,2713.0
12,2023-08-26 12:00:00,2023-08-28 00:48:23,3.0,405.06,8040.0,3717.0,0.0,131.0,2798.0
13,2023-08-26 13:00:00,2023-08-28 00:48:23,3.0,397.3,8520.0,3718.0,0.0,967.0,3249.0
14,2023-08-26 14:00:00,2023-08-28 00:48:23,3.0,378.36,9460.0,3716.0,0.0,2269.0,3301.0
15,2023-08-26 15:00:00,2023-08-28 00:48:23,3.0,369.47,10572.0,3716.0,0.0,3253.0,3357.0
16,2023-08-26 16:00:00,2023-08-28 00:48:23,3.0,373.57,11666.0,3714.0,0.0,3702.0,3679.0
17,2023-08-26 17:00:00,2023-08-28 00:48:23,3.0,383.35,12717.0,3712.0,0.0,3857.0,4191.0
18,2023-08-26 18:00:00,2023-08-28 00:48:23,3.0,387.69,13693.0,3709.0,0.0,3873.0,4226.0
19,2023-08-26 19:00:00,2023-08-28 00:48:23,3.0,395.45,14347.0,3707.0,0.0,3728.0,4503.0
20,2023-08-26 20:00:00,2023-08-28 00:48:23,3.0,402.37,14684.0,3704.0,0.0,3505.0,4743.0
21,2023-08-26 21:00:00,2023-08-28 00:48:23,3.0,412.26,15003.0,3704.0,0.0,3074.0,5023.0
22,2023-08-26 22:00:00,2023-08-28 00:48:23,3.0,423.71,15162.0,3704.0,0.0,2441.0,5228.0
23,2023-08-26 23:00:00,2023-08-28 00:48:23,3.0,443.17,15580.0,3703.0,0.0,1268.0,5342.0
