UTC time,nat_gas,nuclear,oil,solar,other
2023-04-11 00:00:00,11855.0,2880.0,0.0,77.0,980.0
2023-04-11 01:00:00,11925.0,2875.0,0.0,0.0,880.0
2023-04-11 02:00:00,11389.0,2880.0,0.0,0.0,660.0
2023-04-11 03:00:00,10366.0,2883.0,0.0,0.0,631.0
2023-04-11 04:00:00,8747.0,2880.0,0.0,0.0,646.0
2023-04-11 05:00:00,7518.0,2881.0,0.0,0.0,516.0
2023-04-11 06:00:00,6836.0,2883.0,0.0,0.0,517.0
2023-04-11 07:00:00,6378.0,2884.0,0.0,0.0,519.0
2023-04-11 08:00:00,6106.0,2885.0,0.0,0.0,518.0
2023-04-11 09:00:00,6186.0,2885.0,0.0,0.0,522.0
2023-04-11 10:00:00,6827.0,2884.0,0.0,0.0,521.0
2023-04-11 11:00:00,8099.0,2886.0,0.0,0.0,531.0
2023-04-11 12:00:00,8814.0,2884.0,0.0,94.0,533.0
2023-04-11 13:00:00,8650.0,2881.0,0.0,879.0,531.0
2023-04-11 14:00:00,8606.0,2880.0,0.0,1915.0,536.0
2023-04-11 15:00:00,8846.0,2880.0,0.0,2701.0,538.0
2023-04-11 16:00:00,9230.0,2880.0,0.0,3012.0,557.0
2023-04-11 17:00:00,9435.0,2882.0,0.0,3066.0,595.0
2023-04-11 18:00:00,9531.0,2880.0,0.0,3090.0,585.0
2023-04-11 19:00:00,9815.0,2881.0,0.0,2928.0,632.0
2023-04-11 20:00:00,9900.0,2879.0,0.0,2604.0,877.0
2023-04-11 21:00:00,9969.0,2884.0,0.0,2055.0,1426.0
2023-04-11 22:00:00,10036.0,2885.0,0.0,1371.0,1838.0
2023-04-11 23:00:00,10595.0,2885.0,0.0,655.0,1866.0
