,UTC time,creation_time (UTC),version,carbon_intensity,nat_gas,nuclear,oil,solar,other
0,2023-09-04 00:00:00,2023-09-06 23:37:32,3.0,337.82,14130.0,3712.0,0.0,225.0,3690.0
1,2023-09-04 01:00:00,2023-09-06 23:37:32,3.0,337.84,13759.0,3712.0,0.0,28.0,3462.0
2,2023-09-04 02:00:00,2023-09-06 23:37:32,3.0,334.89,12806.0,3715.0,0.0,28.0,3348.0
3,2023-09-04 03:00:00,2023-09-06 23:37:32,3.0,332.46,11883.0,3716.0,0.0,28.0,3293.0
4,2023-09-04 04:00:00,2023-09-06 23:37:32,3.0,327.08,10689.0,3717.0,0.0,28.0,3090.0
5,2023-09-04 05:00:00,2023-09-06 23:37:32,3.0,320.6,9692.0,3722.0,0.0,28.0,2844.0
6,2023-09-04 06:00:00,2023-09-06 23:37:32,3.0,316.09,8621.0,3722.0,0.0,28.0,2783.0
7,2023-09-04 07:00:00,2023-09-06 23:37:32,3.0,311.73,7932.0,3725.0,0.0,28.0,2688.0
8,2023-09-04 08:00:00,2023-09-06 23:37:32,3.0,309.13,7525.0,3725.0,0.0,28.0,2641.0
9,2023-09-04 09:00:00,2023-09-06 23:37:32,3.0,307.94,7267.0,3727.0,0.0,28.0,2641.0
10,2023-09-04 10:00:00,2023-09-06 23:37:32,3.0,308.22,7306.0,3726.0,0.0,28.0,2645.0
11,2023-09-04 11:00:00,2023-09-06 23:37:32,3.0,308.84,7369.0,3727.0,0.0,28.0,2664.0
12,2023-09-04 12:00:00,2023-09-06 23:37:32,3.0,308.36,7565.0,3728.0,0.0,138.0,2722.0
13,2023-09-04 13:00:00,2023-09-06 23:37:32,3.0,293.03,8063.0,3729.0,0.0,1094.0,2811.0
14,2023-09-04 14:00:00,2023-09-06 23:37:32,3.0,275.13,8901.0,3728.0,0.0,2429.0,2833.0
15,2023-09-04 15:00:00,2023-09-06 23:37:32,3.0,272.58,9916.0,3724.0,0.0,3195.0,3042.0
16,2023-09-04 16:00:00,2023-09-06 23:37:32,3.0,277.79,11219.0,3722.0,0.0,3510.0,3279.0
17,2023-09-04 17:00:00,2023-09-06 23:37:32,3.0,280.43,12329.0,3722.0,0.0,3712.0,3328.0
18,2023-09-04 18:00:00,2023-09-06 23:37:32,3.0,284.59,13169.0,3722.0,0.0,3800.0,3498.0
19,2023-09-04 19:00:00,2023-09-06 23:37:32,3.0,287.96,13636.0,3721.0,0.0,3831.0,3679.0
20,2023-09-04 20:00:00,2023-09-06 23:37:32,3.0,293.87,14320.0,3720.0,0.0,3604.0,3778.0
21,2023-09-04 21:00:00,2023-09-06 23:37:32,3.0,299.34,14705.0,3719.0,0.0,3372.0,3931.0
22,2023-09-04 22:00:00,2023-09-06 23:37:32,3.0,309.38,15098.0,3718.0,0.0,2681.0,4008.0
23,2023-09-04 23:00:00,2023-09-06 23:37:32,3.0,328.27,15532.0,3717.0,0.0,1407.0,4190.0
