UTC time,nat_gas,nuclear,oil,solar,other
2023-09-27 00:00:00,13598.0,3653.0,0.0,12.0,4185.0
2023-09-27 01:00:00,12878.0,3652.0,0.0,0.0,4071.0
2023-09-27 02:00:00,11994.0,3649.0,0.0,0.0,3851.0
2023-09-27 03:00:00,10510.0,3648.0,0.0,0.0,3540.0
2023-09-27 04:00:00,12700.0,1907.0,0.0,30200.0,21770.0
2023-09-27 05:00:00,7992.0,3644.0,0.0,0.0,3239.0
2023-09-27 06:00:00,7177.0,3646.0,0.0,0.0,3236.0
2023-09-27 07:00:00,6619.0,3649.0,0.0,0.0,3236.0
2023-09-27 08:00:00,6333.0,3649.0,0.0,0.0,3235.0
2023-09-27 09:00:00,6371.0,3652.0,0.0,0.0,3223.0
2023-09-27 10:00:00,7066.0,3652.0,0.0,0.0,3196.0
2023-09-27 11:00:00,7835.0,3652.0,0.0,0.0,3482.0
2023-09-27 12:00:00,8494.0,3655.0,0.0,2.0,3731.0
2023-09-27 13:00:00,8872.0,3655.0,0.0,124.0,3744.0
2023-09-27 14:00:00,9517.0,3655.0,0.0,490.0,3452.0
2023-09-27 15:00:00,10148.0,3655.0,0.0,1102.0,3223.0
2023-09-27 16:00:00,10640.0,3659.0,0.0,1596.0,3240.0
2023-09-27 17:00:00,11163.0,3653.0,0.0,1878.0,3264.0
2023-09-27 18:00:00,11523.0,3660.0,0.0,2362.0,3315.0
2023-09-27 19:00:00,12057.0,3655.0,0.0,2404.0,3441.0
2023-09-27 20:00:00,12472.0,3651.0,0.0,2049.0,3679.0
2023-09-27 21:00:00,12836.0,3650.0,0.0,1519.0,3864.0
2023-09-27 22:00:00,12980.0,3646.0,0.0,886.0,4028.0
2023-09-27 23:00:00,12967.0,3641.0,0.0,264.0,4101.0
